place_id,restaurant_name,latitude,longitude,search_area,Anchor_Destinations,Daytime_Population,Commercial_Vitality
ChIJRZQgKLIa6zkR2zKHhwN1Xxs,Happy Cakes & Bakery,27.6762376,85.43231109999999,Bhaktapur durbar square,0.2281,0.1544,0.2449
ChIJFcyAUAAb6zkRIP7mmjXQVHU,Crumbora Live Bakery,27.664036700000004,85.4215698,Bhaktapur durbar square,0.0383,0.1866,0.3223
ChIJTVMCiEMb6zkR3cM1mKl0oHA,ELEGANT CAKES,27.6722426,85.4241006,Bhaktapur durbar square,0.3013,0.2644,0.2172
ChIJHSl10Vsb6zkR-gAGMxyJuMo,The Norling Bakery,27.669225,85.4250245,Bhaktapur durbar square,0.2645,0.3478,0.3816
ChIJz5fmnugb6zkRDQW4y711j5I,Cake O’ Clock,27.6755555,85.4238632,Bhaktapur durbar square,0.1767,0.1617,0.1694
ChIJhymW6KQa6zkRIJBJ-ScSN-Y,Divya's Cakes & Snacks,27.6721332,85.42382889999999,Bhaktapur durbar square,0.2724,0.2648,0.1992
ChIJb9P4OQAb6zkR2YyjeZGso04,De 11:11 Cakes,27.664928,85.4225076,Bhaktapur durbar square,0.0563,0.249,0.3445
ChIJszNwGwAb6zkRXxyWy8dH5d4,The A-One Bakery,27.6627558,85.4259439,Bhaktapur durbar square,0.0458,0.1932,0.2804
ChIJA8Q9bB4b6zkRDyqrZiDUZGI,Occasions Cakery & Bakery,27.6724444,85.4328455,Bhaktapur durbar square,0.4134,0.2159,0.2587
ChIJGYcBMzUb6zkRhAu1M0dMpE8,Naisha's Cake And Bake House,27.6758929,85.4304317,Bhaktapur durbar square,0.2199,0.1698,0.2459
ChIJfxj6_BQb6zkRQXXPh9QUySo,Ruffle Trufle Cakes- Best Cake Shop in Bhaktapur,27.6669347,85.4258921,Bhaktapur durbar square,0.1333,0.2624,0.3804
ChIJDzn-_TAb6zkR2WXN4nymx_E,Bhaktapur Live Bakery,27.6779364,85.43871109999999,Bhaktapur durbar square,0.1197,0.1669,0.1785
ChIJnbMwU7kF6zkRahcFoNNwUfc,Hamro cake and bakery,27.6782964,85.4404574,Bhaktapur durbar square,0.074,0.1204,0.1392
ChIJiyYe_WIR6zkR2AebOc7iCOU,Cream Cakes and Bakery,27.6587274,85.4236834,Bhaktapur durbar square,0.0066,0.025,0.0192
ChIJp_Omeqsa6zkR62a61fmohts,Shree Shakti Bread and Bakery,27.66761,85.4356011,Bhaktapur durbar square,0.1372,0.1718,0.196
ChIJwfxmRwAb6zkR42SLQ3Y4PAM,Anish bakery,27.6773449,85.4366268,Bhaktapur durbar square,0.2106,0.1899,0.2149
ChIJjcBf7IAb6zkRnuo36K5tsOM,Global bakery & coffee station,27.6703992,85.41052959999999,Bhaktapur durbar square,0.0,0.0068,0.0
ChIJCyTINBgb6zkRnGjFDtmSd80,D Bakerz's cake,27.673373800000004,85.4311453,Bhaktapur durbar square,0.3843,0.2538,0.315
ChIJUV4c5iEF6zkRm3NNZPJrw6g,Himalayan bakery,27.6793705,85.4446748,Bhaktapur durbar square,0.009,0.0222,0.0245
ChIJeZB1cR0b6zkRYZA8SgL78I8,NEWA BAKERY,27.6691013,85.4280711,Bhaktapur durbar square,0.252,0.2652,0.3314
ChIJB9MNrZsa6zkRKZyLeUTo9T4,Sweet Cake Bake,27.6702332,85.4097139,Bhaktapur durbar square,0.0,0.0,0.0
ChIJu-1fFQAb6zkR0ijCpVQ5QsE,Bluesky bakery,27.6748464,85.42730979999999,Bhaktapur durbar square,0.3076,0.2246,0.266
ChIJa6P_PJIb6zkR0q6ypyc6cDI,Anytime Bakery and Food Hub,27.6762265,85.43708319999999,Bhaktapur durbar square,0.2377,0.2185,0.2905
ChIJz_HLkKAa6zkRI-JSf-EcXu4,Shanti Special Food Industry Private Limited,27.6651025,85.42260449999999,Bhaktapur durbar square,0.0611,0.2553,0.3573
ChIJeat63t0b6zkRDR7yMYObhQA,Aaramva Bakery,27.677718,85.40678609999999,Bhaktapur durbar square,0.0,0.0,0.0
ChIJoW_h-9IF6zkR8mr1Lphh374,Kalika's Bakery Cafe,27.682708,85.44651549999999,Bhaktapur durbar square,0.0,0.0,0.0
ChIJHxkA-_Ab6zkRcZmWFQsJ2Vs,The Best Bakery,27.6778707,85.40731880000001,Bhaktapur durbar square,0.0,0.0,0.0
ChIJTfFnNwAF6zkRqbwg9bYkLpM,Bhaktapur Fresh Bakery,27.6737535,85.4419278,Bhaktapur durbar square,0.0722,0.1472,0.1106
ChIJ1WN0bwAb6zkRKQh8k6tNtno,Cakeberry Bakery Cafe,27.6702079,85.4099347,Bhaktapur durbar square,0.0,0.0032,0.0
ChIJ_2FSR2wb6zkRdNLshCCXAmU,Lovely's Bakery & Cafe,27.6716863,85.4078543,Bhaktapur durbar square,0.0,0.0,0.0
ChIJT8KdfwAR6zkRTpWCcf-zsmo,Rai's bakery Darjeeling height,27.6590544,85.4283888,Bhaktapur durbar square,0.0033,0.0179,0.0224
ChIJ81ubNKsa6zkRm-Bub0J4Mog,Jalapa Bakery,27.6668636,85.43767,Bhaktapur durbar square,0.1204,0.1506,0.1895
ChIJzc_dlYgP6zkR0S3qVgfw_uY,Doleshwor Bakery,27.6550939,85.4398645,Bhaktapur durbar square,0.0,0.0,0.0
ChIJRfd2XwAb6zkR_2brEyfhXHw,Mui Bakery,27.6782316,85.39856920000001,Bhaktapur durbar square,0.0,0.0,0.0
ChIJYZtNldQZ6zkRoIMZKJtmXiA,THE BEST BAKERY,27.6659074,85.3887767,Bhaktapur durbar square,0.0,0.0,0.0
ChIJ7Vd3p0sb6zkRQmBgqQ5dxhw,Cherry Live Bakery,27.6645848,85.3909606,Bhaktapur durbar square,0.0,0.0,0.0
ChIJW7ExtKcb6zkRIkIHPBvsN9E,Arjan Bakery,27.6714981,85.4223347,Bhaktapur durbar square,0.1431,0.2182,0.1513
ChIJcQnWCecF6zkRQhUXneSinw0,The family bakery cafe,27.6917958,85.4588553,Bhaktapur durbar square,0.0,0.0,0.0
ChIJl_WzSwAb6zkRTGShvJeR_HM,Bluesky bakery,27.6653103,85.43307879999999,Bhaktapur durbar square,0.0724,0.1292,0.1747
ChIJsQvcUgAb6zkR9uzfa85mgTU,Bread Box Bakery and Cafe,27.6653898,85.366322,Bhaktapur durbar square,0.0,0.0,0.0
ChIJf3EnL8Eb6zkRU9F1UITlAH8,Turtle Bakery,27.7104149,85.376069,Bhaktapur durbar square,0.0066,0.0153,0.0288
ChIJXzu06yYb6zkRCQaMWzG-Azs,Cookie Jar Bakery And Cafe,27.6679927,85.3861735,Bhaktapur durbar square,0.0,0.0,0.0
ChIJi2Citygb6zkR2UoJiGc3ar8,Taste king bakery udhyogh,27.6796344,85.40773030000001,Bhaktapur durbar square,0.0,0.0,0.0
ChIJC-CXqFUF6zkR2paglDA6OJI,Srisha's Dairy and Bakery,27.6813731,85.44485770000001,Bhaktapur durbar square,0.0,0.0028,0.0
ChIJP85oIAAb6zkR0GGxfeJ7yE4,Chessung Bakery House,27.7149508,85.4073196,Bhaktapur durbar square,0.0,0.0,0.0
ChIJjWn88qwb6zkRyyKfuSuY1xI,"Moms Live Bakery Duwakot, Bhaktapur",27.683618,85.41136499999999,Bhaktapur durbar square,0.0,0.0,0.0
ChIJHwoIKWYa6zkReuqUjcmkEs8,Kumar Bakery and Coffee Shop,27.6809137,85.3861548,Bhaktapur durbar square,0.0,0.0,0.0
ChIJ-ymMJJwb6zkRmK71B8ywEcM,Bakery Shop,27.6737961,85.4238925,Bhaktapur durbar square,0.2279,0.2058,0.1822
ChIJmxKf15sb6zkRrhvGkSI01KE,Cake Heart Coffee & Bakery,27.7153174,85.4052685,Bhaktapur durbar square,0.0,0.0,0.0
ChIJJW1fcgAR6zkRNcTqMHyzftw,Angel Bakery,27.6570242,85.39217819999999,Bhaktapur durbar square,0.0,0.0,0.0
ChIJo5BdNGYR6zkRKmehf5Lmo2o,Thanks Bakery,27.6596753,85.39505969999999,Bhaktapur durbar square,0.0,0.0,0.0
ChIJB9SSjg8a6zkR-4oLTOq5-Bw,Harman Live Bakery,27.6702645,85.3649554,Bhaktapur durbar square,0.0,0.0,0.0
ChIJef1mhYMb6zkRspxC0v9gYoY,Thimi Live Bakery & Reading Hub,27.6699223,85.38580309999999,Bhaktapur durbar square,0.0,0.0,0.0
ChIJSTrqRgAb6zkRSYHXv5ZyzsA,Lucky Bakery,27.6755289,85.3980283,Bhaktapur durbar square,0.0,0.0,0.0
ChIJrfd9fgAb6zkRzi8tAI7XCz0,The pine bakery,27.7137803,85.4159354,Bhaktapur durbar square,0.0,0.0,0.0
ChIJC5YUrf4b6zkRAnm_k_SMQUQ,MY BAKERY,27.6845823,85.38804259999999,Bhaktapur durbar square,0.0,0.0,0.0
ChIJr9v0Dccb6zkR5bWQzTisZFw,Sabaiko Live Bakery,27.6699192,85.3857994,Bhaktapur durbar square,0.0,0.0,0.0
ChIJFxP9wlcX6zkRQ0jiKyyu0uo,Benchmark Bakery and Coffee,27.6554342,85.3493167,Bhaktapur durbar square,0.0,0.0,0.0
ChIJYXFUGgAb6zkRWzgzLLZnG0g,Himalayan Java Coffee - Bhaktapur Durbar Square,27.6716691,85.4285566,Bhaktapur durbar square,0.3739,0.2631,0.3447
ChIJhZCKFQAb6zkR8q96Opqu1Jk,Hillside beans barista coffee school,27.6644989,85.42573220000001,Bhaktapur durbar square,0.0806,0.2484,0.3495
ChIJLfianp0b6zkRqHd1RzsLNvQ,Hena Coffee,27.677081,85.4359849,Bhaktapur durbar square,0.2409,0.1835,0.2161
ChIJjQHbbAAb6zkR0Bn3ZK0sL0Q,BRASA,27.663398,85.42367999999999,Bhaktapur durbar square,0.0506,0.2109,0.3337
ChIJxWOrBAAb6zkRvBhEecmetyY,Elysium bhaktapur,27.6705049,85.4272373,Bhaktapur durbar square,0.3654,0.3014,0.334
ChIJR3A8GwAb6zkRa1Oy88haYCA,Chiya Jivan,27.6718003,85.4325282,Bhaktapur durbar square,0.4129,0.2095,0.2745
ChIJ8Trbwzcb6zkROaQNr491Ik0,Beans The Coffee Shop - Suryabinayak,27.6670979,85.4259766,Bhaktapur durbar square,0.1427,0.2594,0.3804
ChIJdwnILQAb6zkR9zC48g8WWMg,Drip Cafe,27.671192,85.4207331,Bhaktapur durbar square,0.1053,0.1893,0.1332
ChIJB6gJGQAb6zkRWn-VZoTniEQ,Ka Chiya,27.6712991,85.42194359999999,Bhaktapur durbar square,0.1317,0.2091,0.1417
ChIJn_O4ZgAb6zkRzAbU_GGGK5w,The Coffee Time,27.6742754,85.4330135,Bhaktapur durbar square,0.2772,0.2477,0.2735
ChIJY-raUAAb6zkRBLJ7Jqg2jRw,The Morrison Cafe,27.6725878,85.4252582,Bhaktapur durbar square,0.3272,0.2973,0.3132
ChIJO5JzaQAb6zkRvZF0YaGXbNY,Red Tara Coffee,27.674734,85.43412219999999,Bhaktapur durbar square,0.2924,0.1998,0.2724
ChIJkQW6fQAb6zkR43SvYiNX4jk,"Jammy's Bubble Tea - Nyatapola, Bhaktapur",27.6710491,85.4290898,Bhaktapur durbar square,0.3811,0.286,0.3234
ChIJ2T-lVwAb6zkRrOTKVGEX7Z0,We Bro's,27.6729299,85.42416349999999,Bhaktapur durbar square,0.2606,0.2385,0.212
ChIJi1ZOcKMa6zkRZ_56LeMtXQ4,Bhajya Pukhu Coffee,27.6712812,85.4211715,Bhaktapur durbar square,0.1167,0.1964,0.1449
ChIJS4ioguMF6zkRLQPQHy1a5ig,Lillybrewbyrajamati,27.6762725,85.43935750000001,Bhaktapur durbar square,0.1931,0.1872,0.2404
ChIJq1y_ehsb6zkRn_FFZ1KtXj4,Enjoycoffeeshop,27.671456,85.42782729999999,Bhaktapur durbar square,0.3763,0.2669,0.3511
ChIJ0VwDJjYF6zkR1xS-23LhiEE,MR BAKE Coffee,27.6762531,85.4378648,Bhaktapur durbar square,0.2287,0.2157,0.2692
ChIJoUzHNgAb6zkR0iqEAIamWII,YG COFFEE & TRAINING CENTRE,27.6660197,85.4242277,Bhaktapur durbar square,0.0749,0.2741,0.4095
ChIJVyPmjYcb6zkRqOF_fTyuYU8,Cosy Cafe,27.6700737,85.42832159999999,Bhaktapur durbar square,0.3084,0.2724,0.2765
ChIJ5T2WXn8b6zkRW9rMwF5m8Yc,Sanereetaz Balakhu Café,27.6726124,85.4292056,Bhaktapur durbar square,0.3634,0.2438,0.3319
ChIJFQC68Z4b6zkR4bDA_WGhmQI,Coffee land,27.6655004,85.4251129,Bhaktapur durbar square,0.0773,0.2531,0.4072
ChIJjZCbAAAb6zkRpkrrbYUrvl0,Na PuKhu Cafe,27.6724947,85.42417660000001,Bhaktapur durbar square,0.298,0.254,0.212
ChIJuVxGpaUa6zkR50onC3mLlQ8,Sunil tea shop,27.6701657,85.42544889999999,Bhaktapur durbar square,0.2978,0.3691,0.3576
ChIJVTbgwuMb6zkRskvZAm6xoXE,HADA STORE (BHAKTAPUR JUJU DHAU 巴德岗老酸奶店）,27.6722935,85.4269415,Bhaktapur durbar square,0.3483,0.3057,0.3596
ChIJjQ_NnKQa6zkR8XmB8BIRyQQ,Namaste Coffee Shop,27.6713833,85.4295005,Bhaktapur durbar square,0.385,0.2736,0.3234
ChIJzyzHcwAb6zkRvpEmbalyHTc,Cafe R & R (Rest & Relax),27.663579,85.4305491,Bhaktapur durbar square,0.0333,0.0947,0.1479
ChIJ592HFAAF6zkR9YxkGdXivqo,Old Mill Cafe,27.675913,85.4392927,Bhaktapur durbar square,0.2154,0.1994,0.2436
ChIJUTtfTAAF6zkRWx3KvMMo1JM,Kyaruns cafe,27.6759988,85.43884150000001,Bhaktapur durbar square,0.2193,0.2094,0.2436
ChIJ-5WkLwAb6zkRoVVDZ91PFMU,UnderGround Cafe,27.67039,85.421741,Bhaktapur durbar square,0.135,0.2265,0.2047
ChIJ6f9KGQAb6zkRyaNT8G_4CDo,Cafe triangle,27.6670354,85.42612249999999,Bhaktapur durbar square,0.1427,0.2542,0.3635
ChIJUeCeuiUb6zkRx4-GL3f-vjA,Jhee Newa Cafe,27.6726029,85.4312104,Bhaktapur durbar square,0.4741,0.2568,0.3202
ChIJVcjIu1IF6zkRtwOui_BwwfI,Kaman Coffee Shop,27.6734349,85.4381693,Bhaktapur durbar square,0.2277,0.2297,0.2639
ChIJo3m2ZKMa6zkRx2AXNDv-B94,Shova Coffee Shop,27.67151,85.4216859,Bhaktapur durbar square,0.1254,0.1984,0.1577
ChIJG7M8fQAb6zkREmsPbNZ5xKQ,Prajapati Cafe,27.6758741,85.4332127,Bhaktapur durbar square,0.2642,0.1784,0.2459
ChIJYZILcgAb6zkRIzXDeJTZ160,Brewing Rabi,27.6708636,85.4291624,Bhaktapur durbar square,0.376,0.2948,0.315
ChIJJbwdWwAb6zkRHYJ20ITp1MA,Kopu burger cafe,27.6709997,85.4298171,Bhaktapur durbar square,0.3836,0.2681,0.3363
ChIJq534m6Qa6zkRAPd_dn-tNXY,Mamako Coffee Shop,27.6718891,85.4224559,Bhaktapur durbar square,0.1444,0.2201,0.1641
ChIJL50Wtewb6zkR9oP2MVlQK3o,Prabin Cold Store,27.6755398,85.4227956,Bhaktapur durbar square,0.1629,0.1584,0.1598
ChIJYUpsOAAb6zkRzayzf5HkG7U,Narey's Café,27.664557100000003,85.4252743,Bhaktapur durbar square,0.0773,0.2484,0.372
ChIJFxlxDQAF6zkRDApJhKRPj7A,Coffee and burger land,27.6715566,85.43918699999999,Bhaktapur durbar square,0.2263,0.1667,0.1689
ChIJxSYPy6Ya6zkRcyjdu01FAUA,Barahi Coffee Shop,27.6661498,85.4222161,Bhaktapur durbar square,0.0602,0.2746,0.3264
ChIJSyYNHAAF6zkRhUWEqmbRpX8,The sign cafe,27.6756952,85.4377457,Bhaktapur durbar square,0.2401,0.2271,0.2884
ChIJN3cbgiAZ6zkRq7hiYu2Vuvw,Yala Garden Cafe & Restro,27.6745086,85.3246559,Patan durbar square,0.495,0.2636,0.432
ChIJ3wXrA44Z6zkRZZMdtpKFKRw,Patan Heritage Home & Restaurant,27.6736841,85.32435339999999,Patan durbar square,0.5056,0.3364,0.5063
ChIJiQ4PNZcZ6zkRCWzy8wLSkGo,Ganvi's Eatery,27.6742807,85.3254428,Patan durbar square,0.5124,0.2556,0.4693
ChIJTXHgorEZ6zkR0FLFxIbvOWo,Drishya Restaurant,27.6724265,85.3248074,Patan durbar square,0.4979,0.4385,0.6581
ChIJDxmqqIsZ6zkRf1E_zmPywno,Cozy corner cafe,27.6744926,85.3250958,Patan durbar square,0.5079,0.2652,0.4308
ChIJ30PykFMZ6zkRhBq3J-h9TR8,FLAMES CAFE & RESTAURANT,27.6695358,85.3284886,Patan durbar square,0.2462,0.3735,0.4562
ChIJ6adaHAAZ6zkR7Sb9XAyiLBo,BGF Cafe,27.6766637,85.31058180000001,Patan durbar square,0.1764,0.3123,0.3079
ChIJodcQO2gZ6zkRNKjE9YEVYos,"Amigos Garden Restro,Cafe & Bar",27.670556,85.31912129999999,Patan durbar square,0.1226,0.7546,0.6038
ChIJZ9QN7LcZ6zkRzIeU1YpfmRE,ALICE Restaurant Pulchowk,27.6815276,85.3173995,Patan durbar square,0.1544,0.4261,0.3777
ChIJGVOF6MsZ6zkR8xo42R6PbuM,Releaf Garden Restaurant,27.6719387,85.3224783,Patan durbar square,0.4501,0.7015,0.7879
ChIJTbTtUWoZ6zkRd1LzfI99e34,"View Brew Café, Rooftop Restaurant & Bar",27.6667652,85.307594,Patan durbar square,0.0249,0.0922,0.0735
ChIJob1GVFEZ6zkRQjsOKZZyqEU,De Pizza Square,27.6743263,85.3253427,Patan durbar square,0.5124,0.2617,0.4532
ChIJ180jAKMZ6zkRaCvqR4oYa_Q,Sanchyan Ramen Restaurant,27.6744661,85.3260435,Patan durbar square,0.4922,0.2302,0.3978
ChIJjaYKEAAZ6zkREspHGihE-u8,Little Patan Restaurant & Cafe,27.672319,85.3237343,Patan durbar square,0.4805,0.5661,0.7245
ChIJoeFfmt4Z6zkRnssjxvmCy1E,Lisawaa Newari Restaurant,27.6748375,85.318884,Patan durbar square,0.3062,0.6961,0.7018
ChIJQ3vZ76QZ6zkRa-Nq7aLTrAo,Big Bell Restaurant,27.681962,85.319754,Patan durbar square,0.1091,0.4285,0.3033
ChIJRywMZwAZ6zkRk674NYK3eL0,Three Star Cafe,27.6738054,85.32574609999999,Patan durbar square,0.4895,0.2412,0.4809
ChIJv-zmWloZ6zkRCJGVQCfzSx0,Mutton and Mustard Thakali Restaurant and Bar (M&M Thakali and Bar),27.6763703,85.3133581,Patan durbar square,0.2559,0.5439,0.4576
ChIJvxniQsUZ6zkRYwAXHel-ZLA,SOMA newa bhutu,27.6717383,85.3247097,Patan durbar square,0.4506,0.5512,0.6862
ChIJq-bM-D4Z6zkRVhLjyjCN2lM,Newa Ghasa Patan,27.6713691,85.3267472,Patan durbar square,0.4368,0.3554,0.5521
ChIJJXB32-wZ6zkRZsWEcBcTLLg,Mom's Kitchen Restaurant Pulchowk,27.676212600000003,85.31593869999999,Patan durbar square,0.251,0.6312,0.5651
ChIJK8PtVH8Z6zkRMJRSX4qqBDk,Salt Restaurant & Bar,27.6700251,85.3090398,Patan durbar square,0.0591,0.2093,0.1758
ChIJLzoZZA4Z6zkRLgMTOQQE3JY,Mangale Restro,27.6725495,85.3246353,Patan durbar square,0.5127,0.4535,0.6654
ChIJH_tU_bkZ6zkRI-83h08BaMs,Szechuan Delights and Bar,27.674890200000004,85.3149744,Patan durbar square,0.265,0.6452,0.5168
ChIJnQ9OFfUZ6zkRm_c8VcenCyA,Yalamul Garden / Gypsy Swing Patan,27.670840700000003,85.3271805,Patan durbar square,0.385,0.338,0.5073
ChIJHWgAvUEZ6zkRuOpG2WNrHyw,KOREAN GARDEN Restaurant,27.6782065,85.3149538,Patan durbar square,0.2554,0.4965,0.4411
ChIJ7e8DVNAZ6zkRhFUX0Soqh1Y,Saba Cliff Restaurant & Bar,27.6675346,85.32170579999999,Patan durbar square,0.1131,0.7352,0.5816
ChIJM2OWl8wZ6zkRHp4CffUL_LI,GG Machaan Restaurant,27.6761589,85.3141198,Patan durbar square,0.2544,0.6064,0.4853
ChIJt9wiTL4Z6zkRFKRs-TkbHYg,Tadka in town,27.6822588,85.306298,Patan durbar square,0.0812,0.2305,0.144
ChIJjfQVODUZ6zkRn1qZiy7_lfU,La Plaza Restaurant,27.6797548,85.3190133,Patan durbar square,0.2426,0.4491,0.4553
ChIJiclfpTcY6zkRbKhm0i2601E,The Yard Restro,27.6792514,85.305154,Patan durbar square,0.0821,0.2057,0.1481
ChIJb34aRAAZ6zkRKqqipzBFp2k,MEROMA Garden Restaurant,27.6762676,85.3164389,Patan durbar square,0.263,0.6462,0.6057
ChIJtw2aHMAZ6zkRjKXL8cT1jO8,Terry's Pub and Bistro,27.6830537,85.31141009999999,Patan durbar square,0.0717,0.25,0.1621
ChIJl3CGyQoZ6zkRGoDWgslyYgc,Naulo Restaurant,27.67494,85.3147046,Patan durbar square,0.2696,0.6408,0.518
ChIJC6CzDFUZ6zkRQceoTtWrQAU,Mo:Mo King Rooftop,27.6735513,85.3246144,Patan durbar square,0.5128,0.3375,0.5075
ChIJx7CRRAAZ6zkRIzLiW0IuUSA,Laika Restaurant & Bar,27.6653853,85.3355041,Patan durbar square,0.1286,0.2372,0.1989
ChIJC7ZjUgAZ6zkR1XwXLdJ7a2Q,MIJALA CHINESE KITCHEN RESTAURANT,27.6686086,85.3270441,Patan durbar square,0.2519,0.4689,0.5237
ChIJS12owekZ6zkRyuSWigV7CoA,Jijivisha cafe & Restro,27.6756675,85.3207515,Patan durbar square,0.4697,0.4862,0.5402
ChIJNweuivkZ6zkRxSrgSgSdu1w,Sol Restro and Bar (Porkhub Restaurant),27.6757233,85.3130529,Patan durbar square,0.273,0.5844,0.4649
ChIJh-3wRDIZ6zkRyQ0NUbaqtgg,EEN Snaacks and Restaurant,27.679374600000003,85.3294514,Patan durbar square,0.2273,0.315,0.3079
ChIJj5GWMgAZ6zkRG7tWeRxuors,DURBAR CAFE AND RESTAURANT,27.6738467,85.3256467,Patan durbar square,0.4965,0.2495,0.4906
ChIJ-9bJAxwZ6zkRNZHaZwDVu6k,Essence Restaurant & Bar,27.6764595,85.31193979999999,Patan durbar square,0.225,0.4668,0.4006
ChIJf-TQhsUZ6zkRB6mSE_d4PJg,Quick bite,27.6737768,85.3241637,Patan durbar square,0.4914,0.3442,0.5105
ChIJkepWMzAZ6zkRkg1vM1M_6Ss,T.A.G Restaurant and Bar,27.675317,85.3090442,Patan durbar square,0.174,0.2479,0.2026
ChIJ81rMTL0Z6zkRGKfsRVrtPPI,Honacha,27.67364,85.3247842,Patan durbar square,0.5104,0.295,0.5171
ChIJ22g6VSwZ6zkRcKt1DZqU4Qk,Korean BBQ Restaurant,27.6696338,85.3094971,Patan durbar square,0.06,0.2101,0.1843
ChIJN-GD--QZ6zkRmrTp3XwXrr0,Three Kingdom Hotpot Restaurant /三国演义火锅,27.6835689,85.3127741,Patan durbar square,0.051,0.2187,0.1193
ChIJm8WWuIcZ6zkRJEK50SvBbF8,Mom’s Kitchen Restaurant Gwarko,27.6668303,85.3317276,Patan durbar square,0.2474,0.3334,0.3202
ChIJHxXDno0Z6zkRvBI0y7aQrsc,"Hanok Korean Restaurant - Best Korean Restaurant in Patan,Sanepa",27.6801855,85.30605949999999,Patan durbar square,0.0797,0.2535,0.1609
ChIJQxZVuj8X6zkRBEsn6_uZ4Fc,Nawabs Kitchen,27.6450059,85.3274561,Patan durbar square,0.0,0.0,0.0
ChIJW6e_xHsZ6zkRIzLPyfwS9xc,Jamaza Garden Restaurant,27.6704783,85.3192097,Patan durbar square,0.1226,0.7607,0.6059
ChIJS-ImUXkZ6zkRHcPbK1zllcM,Mughal Empire Restaurant,27.6763918,85.3085773,Patan durbar square,0.1659,0.2399,0.2282
ChIJsX76SM8Z6zkR7KpX1WaJsNU,KantipurFamilyFastFood saugal,27.670366,85.32731950000002,Patan durbar square,0.3268,0.3753,0.4837
ChIJb6BeU-cZ6zkRocRKxoEHfTM,505 By As His Cafe,27.6744073,85.32049560000002,Patan durbar square,0.5125,0.5708,0.6638
ChIJ3_AAeQAZ6zkRQQAxQHz01Yk,Drip Inn Cafe,27.675329,85.3263259,Patan durbar square,0.4904,0.2319,0.3864
ChIJf052vuwZ6zkRtRZstKeqz_M,Lost Paradise Cafe,27.6767011,85.32149380000001,Patan durbar square,0.4699,0.3791,0.5153
ChIJ256TDAYZ6zkRymzRAf7BNjY,De Coffee First,27.6719822,85.32253229999999,Patan durbar square,0.4501,0.6935,0.7826
ChIJ3UIbj-QZ6zkR6R3_pdIIe8Y,The Heritage Cafe,27.6757753,85.32054839999999,Patan durbar square,0.4455,0.4929,0.5317
ChIJf2ucz5IZ6zkRW58Sv8Nzs_c,ga: baha cafe,27.674134,85.32149,Patan durbar square,0.4445,0.5071,0.6929
ChIJefZ01ncZ6zkRIAR6_A_E_hE,Magic Cups cafe,27.6762044,85.3202888,Patan durbar square,0.4094,0.4922,0.5592
ChIJIf-ESgAZ6zkRrmuxSe_WhvU,Cafe Windowpane,27.676772,85.3212171,Patan durbar square,0.4522,0.3809,0.527
ChIJHeokg8UZ6zkRRlkovRwqUtY,Coffee Tea & Me,27.6742031,85.3252369,Patan durbar square,0.5067,0.2549,0.4757
ChIJtZYLEQAZ6zkRuXnN5prKxqE,Sinpa Café,27.6685178,85.3311914,Patan durbar square,0.2675,0.3129,0.3138
ChIJtWE3eAAZ6zkRR6Jzq99FgyE,Chahal Pahal Cafe,27.6761211,85.3267401,Patan durbar square,0.4705,0.226,0.3837
ChIJYUC8CQAZ6zkRbYuHYq6ZNGo,Beans Of Life Cafe,27.6717754,85.31229019999999,Patan durbar square,0.085,0.4963,0.3369
ChIJrfM3jvEZ6zkR07uHYs9eghU,Beyond The Clouds Cafe,27.670234800000003,85.3118473,Patan durbar square,0.0689,0.393,0.2763
ChIJfUosDiEZ6zkREl15HXsJl7o,"Nutopia Craft, Tea and Coffee shop",27.674921,85.32549209999999,Patan durbar square,0.5007,0.2504,0.4086
ChIJkxroJDIZ6zkRYZQXzYoBA7c,Life Story Cafe,27.6756763,85.3266678,Patan durbar square,0.4673,0.222,0.375
ChIJgQk-cMUZ6zkROrghEpUva6Q,Dani's Handmade Coffee,27.6728267,85.32456119999999,Patan durbar square,0.5127,0.4565,0.6272
ChIJUfuJHJoZ6zkRJhuLzCR6Yw8,Ori’z Cafe,27.6726958,85.3293334,Patan durbar square,0.3376,0.1921,0.3729
ChIJEy6vGAAZ6zkRVLmCM5YQjz8,Loben's Cafe,27.677326,85.32198609999999,Patan durbar square,0.4511,0.3509,0.494
ChIJt5p6p8wZ6zkR-uWDAdtcOIs,Cafe Hessed,27.675983,85.3143719,Patan durbar square,0.252,0.6221,0.496
ChIJV-w45-0Z6zkR4FqDcYPbksk,Patan House Cafe,27.6712192,85.32646059999999,Patan durbar square,0.4335,0.4053,0.5718
ChIJyfJrg8UZ6zkRZyRZ_2Z1WYo,Sarang Bakery And Coffee Shop,27.6737046,85.32437550000002,Patan durbar square,0.5032,0.3299,0.5063
ChIJ2Zn9jzMY6zkRcl40FAR3XdQ,Kairos Cafe,27.6751698,85.3104099,Patan durbar square,0.1838,0.4093,0.2935
ChIJY9T8qL0Z6zkRx_dFeJwWZgo,The Entrance Cafe,27.6806826,85.3211855,Patan durbar square,0.1431,0.3956,0.3239
ChIJl7E3GskZ6zkRMHlHIEZCtWE,Dhokaima Cafe,27.6781168,85.3208863,Patan durbar square,0.2952,0.3969,0.4734
ChIJ5YzodAAZ6zkRpmTxhIkIq6Y,"Caffeophilia, Jhamsikhel",27.6757871,85.3131375,Patan durbar square,0.2706,0.588,0.4617
