place_id,latitude,longitude,search_area,Demand,Accessibility,Competition,Population,label,Demand_contribution,Accessibility_contribution,Competition_contribution,Population_contribution,feasibility_score,cluster,feasibility_label
BG_02370,27.708514434380653,85.30950200647476,Durbar Marg,0.5282,0.4049,0.3823,0.9424,0,0.3350520137673547,0.04700972875201215,0.035066702790577386,0.3145009236113065,73.16293689212507,1,High
BG_02371,27.71913446591203,85.30763363473363,Durbar Marg,0.3355,0.5626,0.415,0.454,0,0.21281702123996124,0.06531902542820953,0.041687263883255686,0.1515104194816778,47.13337300331042,1,High
BG_02372,27.701235513792696,85.31386866425272,Durbar Marg,0.3786,0.6612,0.5058,0.2956,0,0.24015655511609335,0.07676668967851429,0.0600709625748517,0.09864863435855496,47.56428417280143,1,High
BG_02373,27.71416814582797,85.3290658019729,Durbar Marg,0.1971,0.4513,0.5538,0.3675,0,0.12502603542890123,0.05239686486980263,0.06978921738979231,0.1226433461663361,36.985546385483225,0,Moderate
BG_02374,27.70129081428103,85.32030225095085,Durbar Marg,0.2814,0.4689,0.5158,0.3682,0,0.17849988011005988,0.054440261328274876,0.062095598994631,0.12287695253998628,41.7912692972952,0,Moderate
BG_02375,27.722373455606785,85.31008320562734,Durbar Marg,0.249,0.3962,0.5133,0.3762,0,0.1579476551080487,0.04599964072992644,0.06158943988968616,0.1255467396674167,39.1083475395078,0,Moderate
BG_02376,27.700390866803787,85.31615305377638,Durbar Marg,0.2746,0.5635,0.5827,0.1892,0,0.1741864501713662,0.06542351729256322,0.07564041664295447,0.06314046556373004,37.839084967061396,0,Moderate
BG_02377,27.707967076277736,85.31583747954936,Durbar Marg,0.4608,0.5874,0.3834,0.4974,0,0.2922983111397143,0.06819835680151133,0.03528941279675312,0.16599401464798796,56.17800953859666,1,High
BG_02378,27.71870751716099,85.31511867596818,Durbar Marg,0.2524,0.3953,0.4791,0.3293,0,0.16010437007739559,0.045895148865572735,0.05466518333404098,0.10989511263285572,37.0559814909865,0,Moderate
BG_02379,27.71195716676869,85.32583935442348,Durbar Marg,0.3556,0.5731,0.4973,0.3778,0,0.2255670126763941,0.06653809717900262,0.058350021618039295,0.12608069709290282,47.65358285663389,1,High
BG_02380,27.70812894453444,85.31435443217143,Durbar Marg,0.4844,0.5739,0.3662,0.6045,0,0.3072684503387101,0.0666309788362059,0.031807038154732736,0.20173578981646306,60.744225714611176,1,High
BG_02381,27.70728816978003,85.31054999173946,Durbar Marg,0.5754,0.5179,0.4063,0.8622,0,0.36499229216534634,0.060129262831976026,0.039925830198047706,0.28773630765881625,75.27836928541862,1,High
BG_02382,27.71521143190076,85.32397975152146,Durbar Marg,0.2838,0.508,0.4949,0.3141,0,0.1800222671472459,0.05897985232408538,0.057864108877292264,0.10482251709073787,40.16887454393614,0,Moderate
BG_02383,27.722852721784456,85.31566224537083,Durbar Marg,0.1959,0.3185,0.5174,0.3532,0,0.1242648419103082,0.03697850977405747,0.06241954082179567,0.11787110167605418,34.153399418221554,0,Moderate
BG_02384,27.71157454089079,85.30561605474392,Durbar Marg,0.3222,0.3857,0.468,0.6882,0,0.20438045974222208,0.04478056897913333,0.05241783690808596,0.2296684376372041,53.12473032666455,1,High
BG_02385,27.70410305318778,85.31888597213329,Durbar Marg,0.3702,0.5755,0.5026,0.4178,0,0.2348282004859423,0.06681674215061248,0.05942307892052233,0.13942963273005501,50.04976542871321,1,High
BG_02386,27.721360506806608,85.31705661293752,Durbar Marg,0.2433,0.3327,0.484,0.3313,0,0.15433198589473193,0.03862715918941576,0.05565725517973283,0.11056255941471332,35.91789596785938,0,Moderate
BG_02387,27.70101231228921,85.31412482684249,Durbar Marg,0.3442,0.6451,0.518,0.274,0,0.21833567424976055,0.0748974463272982,0.06254101900698245,0.09144020911449277,44.7214348698534,1,High
BG_02388,27.70041265193008,85.3242895643639,Durbar Marg,0.2346,0.3939,0.5063,0.3653,0,0.14881333288493265,0.04573260596546699,0.06017219439584066,0.12190915470629272,37.6627287952533,0,Moderate
BG_02389,27.7088433136903,85.3185864442037,Durbar Marg,0.4422,0.6811,0.3579,0.3448,0,0.28049981160152265,0.07907712090144597,0.030126589926315915,0.11506782519225221,50.477134762153675,1,High
BG_02390,27.71948804249316,85.33079016854887,Durbar Marg,0.088,0.3395,0.5383,0.247,0,0.05582085803015376,0.03941665327564368,0.06665103093913441,0.08242967755941501,24.431821980434687,2,Low
BG_02391,27.70201329263916,85.31404899980394,Durbar Marg,0.4225,0.7031,0.5133,0.3059,0,0.2680035513379541,0.08163136647453628,0.06158943988968616,0.10208598528512167,51.331034298729826,1,High
BG_02392,27.710470780017168,85.33094351969878,Durbar Marg,0.2211,0.3803,0.5354,0.3387,0,0.14024990580076133,0.04415361779301117,0.0660638863773984,0.11303211250758649,36.34995224787574,0,Moderate
BG_02393,27.70750630633499,85.30685908009586,Durbar Marg,0.3916,0.3586,0.4357,0.9063,0,0.24840281823418425,0.041634202841372085,0.04587826127219883,0.3024535091987766,63.83687915465318,1,High
BG_02394,27.712662425679184,85.32815482945499,Durbar Marg,0.2713,0.4523,0.5435,0.376,0,0.1720931679952354,0.05251296694130673,0.06770384187741964,0.12547999498923096,41.77899718031927,0,Moderate
BG_02395,27.72344815871558,85.32399839321873,Durbar Marg,0.1624,0.3262,0.4668,0.3412,0,0.10301485618292013,0.03787249572463908,0.05217488053771244,0.11386642098490851,30.692865343018017,0,Moderate
BG_02396,27.718471516025883,85.32136598925423,Durbar Marg,0.3116,0.3916,0.4448,0.3421,0,0.1976565836613172,0.04546557120100755,0.04772068041419798,0.11416677203674444,40.50096073132672,0,Moderate
BG_02397,27.71478100083664,85.30648375433437,Durbar Marg,0.3573,0.4889,0.317,0.5615,0,0.2266453701610675,0.056762302758356975,0.021845826969418596,0.18738568400652442,49.263918389536755,1,High
BG_02398,27.713157385873,85.30309284131046,Durbar Marg,0.1787,0.388,0.4996,0.542,0,0.11335440147714179,0.04504760374359277,0.05881568799458853,0.1808780778834127,39.80957710987358,0,Moderate
BG_02399,27.70972133014056,85.32488476350288,Durbar Marg,0.3615,0.5923,0.5076,0.4544,0,0.22930954747614302,0.06876725695188145,0.060435397130411975,0.15164390883804932,51.015611039648576,1,High
BG_02400,27.67213361571456,85.2778494687889,Kirtipur,0.2781,0.2186,0.4924,0.3753,0,0.17640659793392913,0.02537991283079737,0.057357949772347434,0.1252463886155808,38.439084915265475,0,Moderate
BG_02401,27.68326169644256,85.26573810560953,Kirtipur,0.0541,0.2721,0.611,0.1772,0,0.03431714112990135,0.031591373656267,0.08137013771092988,0.05913578487258437,20.64144373696826,2,Low
BG_02402,27.67854252055526,85.26743486211275,Kirtipur,0.0213,0.2159,0.5922,0.1219,0,0.013511184955025854,0.02506643723773629,0.0775638212417448,0.04068088135422141,15.682232478872834,2,Low
BG_02403,27.672514289617663,85.27508290558389,Kirtipur,0.1985,0.21,0.5269,0.2941,0,0.1259140945339264,0.02438143501586207,0.06434294542058601,0.09814804927216175,31.27865242425362,0,Moderate
BG_02404,27.672411477037304,85.26360047102331,Kirtipur,0.0093,0.1156,0.6233,0.0366,0,0.005899249769095795,0.013421399465874546,0.0838604405072584,0.012214276107994288,11.539536585022303,2,Low
BG_02405,27.67722731697093,85.26615576754651,Kirtipur,0.0333,0.1932,0.5958,0.0948,0,0.021123120140955916,0.022430920214593104,0.07829269035286536,0.03163697746005078,15.348370816846515,2,Low
BG_02406,27.68755255960733,85.27983693209603,Kirtipur,0.0947,0.3427,0.5462,0.3384,0,0.060070855175631384,0.039788179904456815,0.06825049371076006,0.11293199549030784,28.104152428115608,0,Moderate
BG_02407,27.69144180798286,85.27596264449329,Kirtipur,0.0438,0.3067,0.5178,0.1647,0,0.027783563428644714,0.03560850533030903,0.06250052627858686,0.054964242485974306,18.085683752351493,2,Low
BG_02408,27.67900891336724,85.29166755925051,Kirtipur,0.0208,0.1515,0.8831,0.0021,0,0.013194020988945435,0.01758946383287192,0.1364604946931245,0.0007008191209504919,16.794479863589235,2,Low
BG_02409,27.683521521495067,85.26584757680739,Kirtipur,0.0539,0.2741,0.6047,0.1838,0,0.034190275543469185,0.03182357779927521,0.08009461676646892,0.06133835925271448,20.74468293619278,2,Low
BG_02410,27.67839726926776,85.28903274293191,Kirtipur,0.038,0.1715,0.9268,0.013,0,0.024104461422111853,0.019911505262954026,0.14530815584756004,0.004338404082074474,19.36625266147004,2,Low
BG_02411,27.67537254719086,85.2702254445001,Kirtipur,0.0838,0.1814,0.5911,0.1565,0,0.05315668071507825,0.021060915770844662,0.07734111123556908,0.05222771068035809,20.378641840185008,2,Low
BG_02412,27.6750960128855,85.27600109940983,Kirtipur,0.2359,0.2196,0.5018,0.426,0,0.14963795919674175,0.025496014902301474,0.05926110800693998,0.14216616453567124,37.656124664165446,0,Moderate
BG_02413,27.67677336417349,85.27642730079968,Kirtipur,0.2313,0.2475,0.4536,0.4756,0,0.1467200507088019,0.028735262697266006,0.04950236046360377,0.15871884472574,38.36765185954116,0,Moderate
BG_02414,27.67811063658825,85.28099131441672,Kirtipur,0.223,0.2723,0.4722,0.33,0,0.14145512887186693,0.03161459407056781,0.05326818420439327,0.11012871900650589,33.64666261533339,0,Moderate
BG_02415,27.68200593360388,85.28780292725926,Kirtipur,0.0395,0.2108,0.8692,0.0159,0,0.02505595332035311,0.024474316673065353,0.13364625006963127,0.005306201915768011,18.848272197881773,2,Low
BG_02416,27.66708669805718,85.27299407721841,Kirtipur,0.0508,0.0828,0.5733,0.139,0,0.032223858953770584,0.0096132515205399,0.07373725840836194,0.046387551339104,16.19619202217764,2,Low
BG_02417,27.672841846153467,85.27905528693181,Kirtipur,0.2764,0.2187,0.4612,0.3991,0,0.17532824044925568,0.025391523037947783,0.05104108414263604,0.13318900531968636,38.494985294952585,0,Moderate
BG_02418,27.666680617159223,85.2744956749501,Kirtipur,0.0457,0.0551,0.57,0.1521,0,0.028988786499750306,0.006397224139876191,0.07306912838983476,0.05075932776027135,15.921446678973261,2,Low
BG_02419,27.66669489074763,85.2694165138107,Kirtipur,0.0358,0.0716,0.5359,0.0644,0,0.02270893997135801,0.008312908319693923,0.06616511819838738,0.021491786375815086,11.86787528652544,2,Low
BG_02420,27.666764087455043,85.27364901289201,Kirtipur,0.0457,0.064,0.5979,0.1389,0,0.028988786499750306,0.007430532576262726,0.078717864001019,0.04635417900001111,16.149136207704316,2,Low
BG_02421,27.666084434447125,85.27624751638439,Kirtipur,0.0425,0.0461,0.5578,0.1578,0,0.02695893711683563,0.005352305496339245,0.07059907195770403,0.05266155108856554,15.557186565944445,2,Low
BG_02422,27.6668508064098,85.27507559191791,Kirtipur,0.0485,0.0607,0.5714,0.1703,0,0.03076490470980066,0.0070473957402991776,0.07335257748860388,0.056833093475175615,16.799797141387934,2,Low
BG_02423,27.67165478213185,85.27649789449364,Kirtipur,0.2185,0.1907,0.5427,0.3161,0,0.13860065317714315,0.02214066503583284,0.06754187096383729,0.10548996387259549,33.37731530494088,0,Moderate
BG_02424,27.681808160899323,85.28504661280549,Kirtipur,0.0758,0.2256,0.8601,0.0735,0,0.04808205725779154,0.026192627331326105,0.13180383092763215,0.024528669233267218,23.0607184750017,2,Low
BG_02425,27.683334951790915,85.29051865211716,Kirtipur,0.008,0.1922,0.865,0.0082,0,0.005074623457286706,0.022314818143088996,0.13279590277332398,0.002736531805616207,16.29218761793159,2,Low
BG_02426,27.686391801892064,85.26885964938526,Kirtipur,0.0888,0.3322,0.5126,0.254,0,0.056328320375882444,0.03856910815366371,0.061447715340301606,0.08476574129591666,24.111088516576444,2,Low
BG_02427,27.67581957059096,85.26367007758759,Kirtipur,0.0122,0.1606,0.6178,0.0489,0,0.007738800772362227,0.018645992683559275,0.08274689047637981,0.0163190738164186,12.545075774871991,2,Low
BG_02428,27.66479469027081,85.27833346158444,Kirtipur,0.0221,0.0219,0.5336,0.0912,0,0.014018647300754526,0.0025426353659399013,0.06569945182183813,0.03043557325270708,11.269630774123964,2,Low
BG_02429,27.683624655890977,85.27313999466217,Kirtipur,0.0618,0.2995,0.5519,0.2931,0,0.0392014662075398,0.03477257041547947,0.06940453647003424,0.09781432588123296,24.119289897428647,2,Low
BG_02430,27.66743237660502,85.27950373287848,Kirtipur,0.1124,0.0951,0.4958,0.2409,0,0.07129845957487822,0.011041307000040393,0.0580463261550724,0.0803939648747493,22.078005760474035,2,Low
BG_02431,27.68017256278519,85.27691672876918,Kirtipur,0.1475,0.2337,0.5164,0.4623,0,0.09356336999372364,0.027133054110509355,0.06221707717981775,0.15428032362638688,33.71938249104376,0,Moderate
BG_02432,27.668888250113618,85.2820320371272,Kirtipur,0.1188,0.1192,0.4884,0.2584,0,0.07535815834070758,0.013839366923289326,0.056548095204435725,0.0862341242160034,23.197974468443604,2,Low
BG_02433,27.68905352257805,85.28281253575425,Kirtipur,0.0886,0.3342,0.5061,0.2345,0,0.056201454789450274,0.03880131229667192,0.060131701667445074,0.07825813517280493,23.339260392637218,2,Low
BG_02434,27.68613664219833,85.26926951131733,Kirtipur,0.0929,0.3332,0.5043,0.2591,0,0.05892906489774187,0.03868521022516781,0.0597672671118848,0.08646773058965355,24.384927282444803,2,Low
BG_02435,27.68225998440237,85.27015459577228,Kirtipur,0.0547,0.2771,0.5448,0.2513,0,0.03469773788919785,0.032171884013787524,0.06796704461199093,0.08386468814040889,21.87013546553852,2,Low
BG_02436,27.688975699534,85.27280733031903,Kirtipur,0.075,0.3394,0.5621,0.2481,0,0.04757459491206286,0.03940504306849326,0.07146966561820914,0.08279677328943669,24.124607688820195,2,Low
BG_02437,27.67824122822638,85.28274709706565,Kirtipur,0.1613,0.2474,0.5117,0.1951,0,0.10231709545754321,0.028723652490115596,0.06126549806252148,0.06510943357021,25.74156795803903,2,Low
BG_02438,27.69082672166137,85.27804758979006,Kirtipur,0.0509,0.3004,0.5132,0.1979,0,0.03228729174698667,0.034877062279833164,0.06156919352548837,0.06604385906481065,19.477740661711884,2,Low
BG_02439,27.681692555993006,85.2743548210222,Kirtipur,0.1091,0.2429,0.5251,0.3495,0,0.06920517739874744,0.028201193168347124,0.06397851086502573,0.1166363251296176,27.80212065617379,0,Moderate
BG_02440,27.6895774074324,85.27125876111349,Kirtipur,0.0611,0.3225,0.5423,0.2052,0,0.03875743665502722,0.037442918060073896,0.06746088550704613,0.06848003981859092,21.214128004073817,2,Low
BG_02441,27.668776843569816,85.27946255047964,Kirtipur,0.1279,0.1231,0.5084,0.2724,0,0.08113054252337122,0.014292165002155336,0.0605973680439943,0.09090625168900666,24.692632725852754,2,Low
BG_02442,27.68077675869593,85.28641610229144,Kirtipur,0.0529,0.1988,0.8901,0.023,0,0.03355594761130835,0.02308109181501609,0.13787774018697002,0.007675637991362531,20.219041760465696,2,Low
BG_02443,27.684110604593872,85.26859926269628,Kirtipur,0.0801,0.3067,0.5415,0.2681,0,0.050809667366083146,0.03560850533030903,0.06729891459346378,0.08947124110801281,24.318832839786875,2,Low
BG_02444,27.679556532538328,85.28353273736427,Kirtipur,0.1234,0.2395,0.5751,0.1183,0,0.07827606682864743,0.027806446125233166,0.0741016929639222,0.03947947714687772,21.966368306468055,2,Low
BG_02445,27.67431052475397,85.28632507101707,Kirtipur,0.034,0.1392,0.5773,0.0771,0,0.021567149693468502,0.016161408353371428,0.07454711297627366,0.025730073440610922,13.800574446372451,2,Low
BG_02446,27.66602259075746,85.28063246044503,Kirtipur,0.0459,0.0447,0.5175,0.1374,0,0.029115652086182477,0.005189762596233497,0.06243978718599347,0.0458535939136179,14.259879578202733,2,Low
BG_02447,27.67687265236317,85.290482802572,Kirtipur,0.0216,0.1395,0.9064,0.0112,0,0.013701483334674108,0.016196238974822662,0.1411778975512103,0.003737701978402624,17.48133218391097,2,Low
BG_02448,27.67520050856084,85.28217264201082,Kirtipur,0.1836,0.2548,0.4688,0.2595,0,0.1164626083447299,0.02958280781924598,0.0525798078216683,0.08660121994602508,28.522644393166924,0,Moderate
BG_02449,27.68816878427519,85.27176631882384,Kirtipur,0.0732,0.3439,0.5369,0.2606,0,0.04643280463417336,0.039927502390261736,0.06636758184036531,0.08696831567604676,23.969620454084716,2,Low
BG_02450,27.66630249386439,85.27207361297906,Kirtipur,0.0427,0.0703,0.5513,0.0994,0,0.027085802703267794,0.008161975626738588,0.0692830582848475,0.03317210505832329,13.770294167317717,2,Low
BG_02451,27.68948981914872,85.27196983721404,Kirtipur,0.0609,0.3348,0.5401,0.2176,0,0.038630571068595056,0.03887097353957438,0.06701546549469468,0.07261820986610812,21.71352199689722,2,Low
BG_02452,27.67244901069607,85.28460048174684,Kirtipur,0.1146,0.1411,0.4966,0.1822,0,0.07269398102563206,0.016382002289229227,0.05820829706865474,0.0608044018272284,20.808868221074444,2,Low
BG_02453,27.679603481209263,85.27409155565499,Kirtipur,0.1028,0.2013,0.5144,0.3802,0,0.06520891142613418,0.023371346993776358,0.06181214989586188,0.1268816332311319,27.727404154690433,0,Moderate
BG_02454,27.687113865968165,85.26636299484748,Kirtipur,0.0677,0.315,0.5191,0.1938,0,0.04294400100728875,0.0365721525237931,0.06276372901315816,0.06467559316200254,20.695547570624257,2,Low
BG_02455,27.673783787038364,85.28521387902411,Kirtipur,0.0886,0.1422,0.5259,0.1323,0,0.056201454789450274,0.016509714567883742,0.0641404817786081,0.044151604619881,18.10032557558231,2,Low
BG_02456,27.675749647682693,85.28993493876668,Kirtipur,0.0204,0.133,0.8769,0.0146,0,0.012940289816081101,0.015441575510045978,0.13520522011286135,0.004872361507560563,16.8459446946549,2,Low
BG_02457,27.68097006695256,85.28403569346251,Kirtipur,0.1009,0.2465,0.6457,0.0982,0,0.06400368835502858,0.028619160625761902,0.08839562608756406,0.03277163698920872,21.379011205756328,2,Low
BG_02458,27.6904229748872,85.27732728473836,Kirtipur,0.0497,0.3124,0.519,0.2154,0,0.03152609822839366,0.036270287137882426,0.06274348264896037,0.07188401840606475,20.24238864213012,2,Low
BG_02459,27.681587370775496,85.2755671851088,Kirtipur,0.1324,0.2514,0.5354,0.3869,0,0.08398501821809498,0.029188060776132018,0.0660638863773984,0.12911757995035494,30.835454532198035,0,Moderate
BG_02460,27.68324558636512,85.26522099422088,Kirtipur,0.0477,0.269,0.6342,0.1626,0,0.03025744236407198,0.03123145723460427,0.08606729420481785,0.05426342336502381,20.18196171685179,2,Low
BG_02461,27.680111061232648,85.26217541535227,Kirtipur,0.0118,0.1939,0.9448,0.0441,0,0.007485069599497892,0.022512191664645978,0.14895250140316277,0.014717201539960333,19.366696420726697,2,Low
BG_02462,27.691062068535285,85.27282575486018,Kirtipur,0.0539,0.2937,0.5167,0.1515,0,0.034190275543469185,0.034099178400755666,0.06227781627241114,0.050559093725714065,18.112636394235007,2,Low
BG_02463,27.66551400339582,85.28081138532511,Kirtipur,0.0235,0.033,0.5304,0.0951,0,0.014906706405779699,0.0038313683596354685,0.06505156816750876,0.031737094477329426,11.552673741025336,2,Low
BG_02464,27.690541993188614,85.27911864227981,Kirtipur,0.052,0.2895,0.5102,0.207,0,0.03298505247236359,0.03361154970043842,0.06096180259955458,0.06908074192226278,19.663914669461935,2,Low
BG_02465,27.671278907869528,85.27439844053883,Kirtipur,0.1516,0.1705,0.571,0.2502,0,0.09616411451558309,0.019795403191449918,0.07327159203181269,0.08349759241038718,27.272870214923284,2,Low
BG_02466,27.667491954178114,85.2860269657645,Kirtipur,0.0245,0.0734,0.5861,0.1003,0,0.015541034337940535,0.008521892048401314,0.07632879302567944,0.03347245611015921,13.386417552218049,2,Low
BG_02467,27.67000793796467,85.26541958876822,Kirtipur,0.0259,0.0926,0.5645,0.0489,0,0.016429093442965708,0.010751051821280132,0.07195557835895616,0.0163190738164186,11.54547974396206,2,Low
BG_02468,27.68582577315345,85.27005077939548,Kirtipur,0.1034,0.3414,0.5125,0.2745,0,0.06558950818543068,0.03963724721150147,0.06142746897610381,0.09160707080995717,25.82612951829931,2,Low
BG_02469,27.68604307189289,85.28048313357688,Kirtipur,0.1076,0.3308,0.5252,0.3325,0,0.0682536855005062,0.03840656525355796,0.06399875722922353,0.1109630274838279,28.162203546711563,0,Moderate
BG_02470,27.68144547873125,85.28022668490868,Kirtipur,0.1471,0.2719,0.5053,0.2741,0,0.09330963882085931,0.03156815324196617,0.05996973075386272,0.09147358145358565,27.632110427027385,2,Low
BG_02471,27.667659295142336,85.27667558232494,Kirtipur,0.0954,0.0897,0.5364,0.2201,0,0.06051488472814396,0.010414355813918226,0.06626635001937634,0.07345251834343014,21.064810890486868,2,Low
BG_02472,27.68008758490878,85.26441855062191,Kirtipur,0.0214,0.217,0.8912,0.1041,0,0.013574617748241938,0.025194149516390804,0.13810045019314574,0.03474060499568867,21.160982245346716,2,Low
BG_02473,27.680643497229536,85.28615889834235,Kirtipur,0.0557,0.1992,0.8875,0.0277,0,0.03533206582135869,0.023127532643617735,0.13735133471782737,0.009244137928727917,20.50550711115317,2,Low
BG_02474,27.67730530077776,85.2865918578479,Kirtipur,0.0485,0.163,0.8654,0.0177,0,0.03076490470980066,0.018924637655169132,0.13287688823011515,0.005906904019439861,18.84733346145248,2,Low
BG_02475,27.66897085059232,85.27161881361909,Kirtipur,0.0659,0.1036,0.5472,0.1505,0,0.04180221072939924,0.012028174607825287,0.06845295735273797,0.05022537033478526,17.250871302474774,2,Low
BG_02476,27.676205061038004,85.27838306652879,Kirtipur,0.2503,0.2499,0.4806,0.4253,0,0.15877228141985783,0.02901390766887586,0.054968878797007875,0.14193255816202108,38.468762604776266,0,Moderate
BG_02477,27.68290443839121,85.26308857735944,Kirtipur,0.0185,0.2382,0.8764,0.086,0,0.011735066744975507,0.02765551343227783,0.1351039882918724,0.028700211619877288,20.3194780089003,2,Low
BG_02478,27.67614368312528,85.28483899712941,Kirtipur,0.1204,0.2091,0.5591,0.1162,0,0.07637308303216493,0.024276943151508378,0.07086227469227535,0.03877865802592722,21.029095890187588,2,Low
BG_02479,27.68290934430072,85.27864402232888,Kirtipur,0.126,0.2785,0.5397,0.3075,0,0.07992531945226562,0.03233442691389327,0.06693448003790349,0.10261994271060776,28.181416911467018,0,Moderate
BG_02480,27.67898617638124,85.27737200533986,Kirtipur,0.1851,0.2458,0.4796,0.483,0,0.11741410024297115,0.02853788917570903,0.054766415155029946,0.16118839781861316,36.19068023923233,0,Moderate
BG_02481,27.67022835488217,85.28792742095952,Kirtipur,0.0235,0.0988,0.5635,0.0851,0,0.014906706405779699,0.011470884664605583,0.07175311471697823,0.028399860568041363,12.653056635540489,2,Low
BG_02482,27.670285109276417,85.28804410592909,Kirtipur,0.0235,0.1,0.5605,0.0826,0,0.014906706405779699,0.011610207150410508,0.07114572379104445,0.027565552090719352,12.5228189437954,2,Low
BG_02483,27.67802727574387,85.27224593470498,Kirtipur,0.0976,0.1911,0.5305,0.3279,0,0.061910406178897814,0.022187105864434484,0.06507181453170655,0.1094278998855554,25.859722646059424,2,Low
BG_02484,27.68186469470108,85.28105525225008,Kirtipur,0.1367,0.2619,0.5372,0.2179,0,0.08671262832638658,0.03040713252692512,0.06642832093295868,0.07271832688338677,25.626640866965715,2,Low
BG_02485,27.686535828747093,85.2733461892985,Kirtipur,0.0958,0.3395,0.5642,0.3041,0,0.0607686159010083,0.03941665327564368,0.0718948392663628,0.10148528318144981,27.35653916244646,2,Low
BG_02486,27.672231230113603,85.27720241834587,Kirtipur,0.2698,0.2181,0.5122,0.3661,0,0.17114167609699416,0.02532186179504532,0.06136672988351044,0.12217613341903576,38.000640119458566,0,Moderate
BG_02487,27.668589665329563,85.28448721510338,Kirtipur,0.0495,0.0788,0.5358,0.1649,0,0.03139923264196149,0.00914884323452348,0.0661448718341896,0.05503098716416006,16.172393487483465,2,Low
BG_02488,27.68195612905337,85.28732982175035,Kirtipur,0.046,0.2112,0.8657,0.0189,0,0.029179084879398562,0.024520757501666997,0.13293762732270856,0.006307372088554428,19.294484179232853,2,Low
BG_02489,27.670773247219227,85.27230232841804,Kirtipur,0.1029,0.1354,0.5393,0.1886,0,0.06527234421935026,0.015720220481655826,0.06685349458111234,0.06294023152917275,21.078629081129115,2,Low
BG_02490,27.66884217863855,85.2764009168127,Kirtipur,0.1194,0.1209,0.5499,0.2549,0,0.07573875510000408,0.014036740444846303,0.06899960918607839,0.08506609234775259,24.384119707868134,2,Low
BG_02491,27.68200367971426,85.26807511630764,Kirtipur,0.0531,0.2725,0.5877,0.2081,0,0.03368281319774051,0.03163781448486864,0.07665273485284411,0.06944783765228447,21.142120018773774,2,Low
BG_02492,27.67535396814169,85.27182418172222,Kirtipur,0.1146,0.1764,0.5617,0.2217,0,0.07269398102563206,0.020480405413324135,0.07138868016141796,0.07398647576891623,23.85495423692904,2,Low
BG_02493,27.67764476157707,85.28406132326823,Kirtipur,0.1239,0.2287,0.5392,0.1233,0,0.07859323079472785,0.02655254375298883,0.06683324821691454,0.041148094101521746,21.312711686615298,2,Low
BG_02494,27.68150557347193,85.27700755229075,Kirtipur,0.1344,0.2447,0.5383,0.4239,0,0.08525367408241664,0.028410176897054513,0.06665103093913441,0.14146534541472075,32.17802273333263,0,Moderate
BG_02495,27.675968099355607,85.27234293481568,Kirtipur,0.1244,0.1724,0.534,0.285,0,0.07891039476080827,0.020015997127307717,0.06578043727862931,0.09511116641470962,25.98179955814549,2,Low
BG_02496,27.66932218372936,85.26554913593962,Kirtipur,0.0241,0.0848,0.5533,0.0407,0,0.015287303165076201,0.009845455663548112,0.06968798556880336,0.013582542010802391,10.840328640823007,2,Low
BG_02497,27.675790287831912,85.26931192612044,Kirtipur,0.0604,0.1873,0.5556,0.1433,0,0.038313407102514636,0.021745917992718883,0.07015365194535259,0.04782256192009786,17.803553896068397,2,Low
BG_02498,27.672635946542247,85.28275928662977,Kirtipur,0.1882,0.17,0.4676,0.2554,0,0.11938051683266977,0.019737352155697867,0.05233685145129479,0.08523295404321699,27.668767448287944,0,Moderate
BG_02499,27.675048807300147,85.27270363340054,Kirtipur,0.1302,0.1712,0.5483,0.2549,0,0.08258949676734115,0.01987667464150279,0.0686756673589137,0.08506609234775259,25.62079311155102,2,Low
BG_02500,27.677312348031418,85.26375316685196,Kirtipur,0.0114,0.1779,0.8697,0.06,0,0.007231338426633557,0.020654558520580294,0.13374748189062027,0.020023403455728343,18.165678229356246,2,Low
BG_02501,27.687275164529552,85.28726142927101,Kirtipur,0.054,0.2895,0.5307,0.1108,0,0.034253708336685264,0.03361154970043842,0.06511230726010213,0.03697655171491167,16.995411701213747,2,Low
BG_02502,27.6664987028474,85.27320571655231,Kirtipur,0.0409,0.0738,0.5841,0.1228,0,0.025944012425378284,0.008568332877002956,0.07592386574172356,0.04098123240605734,15.141744345016214,2,Low
BG_02503,27.68597784495194,85.28484850706164,Kirtipur,0.0821,0.2912,0.5056,0.1872,0,0.05207832323040482,0.033808923221995406,0.060030469846456117,0.06247301878187243,20.83907350807288,2,Low
BG_02504,27.680255833921947,85.2904287683447,Kirtipur,0.0202,0.1626,0.8897,0.0036,0,0.012813424229648932,0.018878196826567488,0.13779675473017888,0.0012014042073437005,17.0689779993739,2,Low
BG_02505,27.67855932128196,85.26728874453053,Kirtipur,0.0215,0.2154,0.5908,0.1205,0,0.013638050541458023,0.02500838620198424,0.0772803721429757,0.040213668606921084,15.614047749333903,2,Low
BG_02506,27.67238523213366,85.26436696125849,Kirtipur,0.0138,0.116,0.6073,0.0477,0,0.008753725463819568,0.01346784029447619,0.08062102223561153,0.015918605747304033,11.876119374121133,2,Low
BG_02507,27.67815645353938,85.29052725163758,Kirtipur,0.024,0.1417,0.9152,0.0104,0,0.015223870371860118,0.016451663532131688,0.14295957760061603,0.003470723265659579,17.810583477026743,2,Low
