place_id,latitude,longitude,primary_type,search_area,searched_as,bank_count_500m,bus_stop_count_500m,cinema_count_500m,clinic_count_500m,college_count_500m,hospital_count_500m,museum_count_500m,office_count_500m,parking_space_count_500m,recreation_count_500m,retail_count_500m,school_count_500m,temple_count_500m,competitor_count_500m,avg_restaurant_rating_500m,avg_review_ratings_500m,nearest_restaurant_m
ChIJU1EiIsIZ6zkRk1oN-iWWGgo,27.6737381,85.32586719999999,bakery,Patan durbar square,bakery,25,1,0,24,4,9,33,24,1,9,101,17,98,55,4.500000000000001,136.45454545454547,14.078873122541664
ChIJEURnbQAZ6zkRSnzayK8Ju2I,27.6697534,85.3329497,bakery,Patan durbar square,bakery,13,4,2,16,12,12,4,35,1,18,77,19,27,8,4.571428571428571,34.57142857142857,142.2845434131056
ChIJyQhYlyEZ6zkRFJ7uJDVEgFE,27.673472,85.3192483,bakery,Patan durbar square,bakery,57,6,2,66,34,15,10,86,5,26,122,39,36,53,4.404081632653061,128.10204081632654,85.51348129865072
ChIJGevwGBgZ6zkRkXkE8unZ-f4,27.6719052,85.313116,bakery,Patan durbar square,bakery,29,4,0,46,9,20,1,79,3,21,66,30,9,39,4.3763157894736855,266.7368421052632,82.59290393944605
ChIJe1xe5d4Z6zkRkTVv0pjKcz8,27.6684678,85.3163774,cafe,Patan durbar square,bakery,28,6,0,27,31,10,0,70,3,13,69,28,6,21,4.174999999999999,200.95,22.73198089148484
ChIJVdJXD8kZ6zkR01xaeHUnHl8,27.679772,85.3204441,bakery,Patan durbar square,bakery,19,2,2,27,36,3,11,71,8,19,83,16,15,31,4.383870967741935,247.74193548387095,124.82837281546767
ChIJ3a3VyEQZ6zkRWdBe62BxfW0,27.6757893,85.31436459999999,cake_shop,Patan durbar square,bakery,37,6,3,67,9,19,3,79,5,29,94,37,16,55,4.353703703703704,315.75925925925924,21.55044993067291
ChIJ8WGYx_kZ6zkRRUKKILUMgr8,27.6650501,85.32030470000001,bakery,Patan durbar square,bakery,32,5,0,45,18,22,0,48,7,12,47,15,16,3,3.9333333333333336,76.33333333333333,132.31814006562067
ChIJW8AWRQAZ6zkR99RdoF-Miuw,27.6668553,85.3135532,bakery,Patan durbar square,bakery,2,2,0,9,4,6,0,33,0,6,46,14,5,11,4.427272727272727,118.63636363636364,196.2166292443464
ChIJuXZj2ckZ6zkRzwfTmMh-OgY,27.681844,85.32043379999999,bakery,Patan durbar square,bakery,13,3,0,26,38,2,6,93,6,12,74,10,8,15,4.319999999999999,378.6,44.99900901478087
ChIJ_cQBm6cZ6zkRbbHHIz5W3ss,27.6673772,85.3310553,cake_shop,Patan durbar square,bakery,19,4,3,18,12,13,5,34,4,17,67,22,24,16,4.433333333333334,187.7333333333333,89.8985956295197
ChIJ3Q9VUDAZ6zkR96P91ftRHBI,27.6726121,85.323517,bakery,Patan durbar square,bakery,51,3,0,55,30,17,35,56,2,12,140,28,90,75,4.437499999999999,135.5,38.988454684365024
ChIJT1lk3f8Z6zkRKwiV-8xFIdw,27.6786669,85.3208274,bakery,Patan durbar square,bakery,21,3,2,23,35,3,13,72,8,20,93,19,20,39,4.443589743589744,225.07692307692307,61.44268594778421
ChIJD97BGAAZ6zkR0KbJ0PRkd9E,27.6687847,85.3297947,bakery,Patan durbar square,bakery,22,5,3,22,10,13,8,37,3,15,80,34,35,19,4.484210526315789,65.57894736842105,140.7117127653084
ChIJF0QB4gAZ6zkRcfpvs7rgJDc,27.6770962,85.30910879999999,bakery,Patan durbar square,bakery,5,0,1,14,6,3,2,45,3,19,66,20,22,54,4.383333333333334,288.0925925925926,34.98338185452782
ChIJIT28BjIY6zkRhalCG04xYus,27.670276200000004,85.3087154,bakery,Patan durbar square,bakery,6,0,0,15,9,5,1,37,1,10,46,9,9,16,4.325,186.0625,42.42820481515452
ChIJtyRbQ4sZ6zkR68Hz-ud1fKQ,27.6696016,85.30966640000001,bakery,Patan durbar square,bakery,7,0,0,15,8,4,1,41,1,11,45,11,7,17,4.335294117647059,179.7058823529412,17.052567338648142
ChIJDbZUt4UX6zkRL_DnSqoODaY,27.6769263,85.31166449999999,bakery,Patan durbar square,bakery,25,1,1,48,5,11,3,61,5,23,83,23,21,62,4.359016393442623,286.4754098360656,52.17254881462238
ChIJzaP8h9oZ6zkR8D9InKKcNGI,27.676429,85.3113023,bakery,Patan durbar square,bakery,23,1,1,46,5,13,3,63,4,20,81,24,25,61,4.3533333333333335,287.45,62.86777585074419
ChIJz7p6tWIZ6zkR2aWE7UhVmHI,27.670773,85.31988079999999,bakery,Patan durbar square,bakery,55,4,0,67,40,21,1,78,6,19,113,36,36,33,4.510000000000001,111.46666666666668,18.30081255040971
ChIJiaR0EpAZ6zkRchVS13kVV1M,27.6605226,85.3398902,cake_shop,Patan durbar square,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,16.0,409.79124663845903
ChIJFemLUHkX6zkR1pIWcXZ7GsY,27.6521306,85.3184261,bakery,Patan durbar square,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.35,220.5,275.3375451827028
ChIJ9dlW2hwZ6zkR2rBXtWxs6pA,27.6864496,85.3168494,bakery,Patan durbar square,bakery,17,3,0,54,20,18,7,74,1,22,73,10,15,15,4.226666666666666,101.06666666666666,38.03876053726798
ChIJ2bGx2CkZ6zkRQCfZAZtjc8o,27.6745116,85.32799020000002,bakery,Patan durbar square,bakery,15,1,0,15,3,6,27,26,2,17,98,19,86,51,4.505882352941176,141.41176470588235,144.55962746567647
ChIJhwoXewAZ6zkR36U7Yek9xIM,27.6754021,85.3101327,bakery,Patan durbar square,bakery,15,0,1,31,6,9,2,63,5,24,64,26,24,56,4.323214285714286,310.125,37.58108801376769
ChIJLeFXn4YZ6zkRCU65LP9YhEs,27.6761702,85.32656279999999,bakery,Patan durbar square,bakery,13,1,0,16,7,7,34,23,1,16,99,18,74,48,4.5125,133.3125,18.29296503173517
ChIJryECJdYZ6zkRRSG-Gf6UENQ,27.659103,85.32058440000002,bakery,Patan durbar square,bakery,6,2,0,8,1,4,0,8,1,5,9,3,2,4,4.525,36.25,197.7855744668457
ChIJOzk5ucYZ6zkR9s5WXEUbzFY,27.6776585,85.3282598,bakery,Patan durbar square,bakery,9,0,0,12,5,9,14,40,5,24,81,13,68,30,4.6,116.53333333333332,224.01117763002756
ChIJDVChD9AZ6zkRuvliC-Qpw4Y,27.667772,85.326932,bakery,Patan durbar square,bakery,36,1,1,38,13,22,11,45,5,15,107,29,41,21,4.414999999999999,85.8,42.01639939263556
ChIJUwDhmNoZ6zkRo20sLsjkOzk,27.6677409,85.32650679999999,bakery,Patan durbar square,bakery,42,2,1,50,12,25,10,51,7,13,105,31,45,21,4.355,92.75,30.48284442988899
ChIJdWCgFQAZ6zkRwK9WwAKWOz4,27.667972,85.3263403,bakery,Patan durbar square,bakery,43,2,1,52,12,25,9,49,7,13,103,33,47,20,4.278947368421052,97.3157894736842,30.48284442988899
ChIJAxC4-9IZ6zkR363k5MBxw-o,27.6675767,85.32466000000001,bakery,Patan durbar square,bakery,50,2,1,59,23,29,7,57,6,14,105,31,41,18,4.25,102.72222222222224,171.2149167156341
ChIJIUXwDqkZ6zkRiAsv3TWoRSM,27.6676333,85.31622879999999,bakery,Patan durbar square,bakery,14,2,0,21,24,7,0,63,2,9,72,27,7,12,4.445454545454546,167.54545454545453,93.93904514134994
ChIJ5-Gsw0oY6zkR80308R-xdXE,27.6836584,85.3124823,cake_shop,Patan durbar square,bakery,5,0,0,18,6,3,1,47,1,9,29,12,8,27,4.4,151.11111111111111,30.40710096002961
ChIJv4ZtPwAX6zkRD-wAXwvTKLc,27.645209,85.3259846,bakery,Patan durbar square,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,51.0,146.69269069724555
ChIJdzxFTAAZ6zkROZ-eowCVSiI,27.6682716,85.31236469999999,bakery,Patan durbar square,bakery,8,3,0,15,7,7,0,53,0,9,44,13,5,17,4.288235294117648,177.7058823529412,196.2166292443464
ChIJW6L1egAZ6zkRt63-HPm9PJs,27.6597028,85.3239428,bakery,Patan durbar square,bakery,2,1,0,3,0,0,1,5,0,3,9,3,2,3,4.5,60.0,281.0582245990988
ChIJce6VaugZ6zkRJhy_A0g2bvc,27.6744551,85.2995449,bakery,Patan durbar square,bakery,0,0,0,0,0,0,0,9,0,1,7,0,2,1,4.2,26.0,124.19118650181174
ChIJYe3FgDMZ6zkRiSZxMxSeNNw,27.659453,85.3167423,bakery,Patan durbar square,bakery,8,3,0,10,1,5,0,10,1,4,11,3,3,4,4.525,77.0,146.2517760243212
ChIJvfTvaHkX6zkRY05vuUAErzQ,27.647974,85.3189697,bakery,Patan durbar square,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7,397.0,465.28380897700447
ChIJP73LduUZ6zkRgkZmi0MfMSg,27.6741803,85.3242621,coffee_shop,Patan durbar square,coffee_shop,26,1,0,28,15,9,34,30,1,8,105,17,94,69,4.504347826086956,117.5072463768116,42.16730766031554
ChIJw15StqMZ6zkROjtju5E__pU,27.6744182,85.326526,coffee_shop,Patan durbar square,coffee_shop,20,1,0,20,4,6,31,19,0,11,92,17,92,54,4.4944444444444445,138.22222222222223,47.81146207869964
ChIJo3GV-LgZ6zkRH8cdcV9XQe8,27.6718686,85.325828,coffee_shop,Patan durbar square,coffee_shop,40,2,0,40,11,15,32,41,0,9,117,23,96,58,4.437931034482758,136.74137931034485,43.39922522234911
ChIJy_RwCyAZ6zkRYxeeW20uHSc,27.6795522,85.31018259999999,coffee_shop,Patan durbar square,coffee_shop,5,0,1,23,5,1,2,46,5,20,59,12,17,57,4.36140350877193,306.9298245614035,54.79132687318472
ChIJn13EL2gZ6zkREPd-hyTw-NI,27.6710786,85.32075689999999,coffee_shop,Patan durbar square,coffee_shop,56,4,0,67,40,21,3,76,6,19,114,36,45,45,4.366666666666666,143.88095238095238,48.17057960356652
ChIJPcWjRsIZ6zkRO6Cx6_VEVOc,27.6696794,85.3163203,coffee_shop,Patan durbar square,coffee_shop,36,5,0,34,37,14,0,81,4,21,84,28,7,28,4.268,173.28,129.51893398826618
ChIJR6Hy4GsZ6zkR4-DVkulXXyM,27.6737662,85.3245264,coffee_shop,Patan durbar square,coffee_shop,27,1,0,30,15,10,35,28,1,8,114,14,94,71,4.4957142857142856,117.32857142857142,16.36254612357738
ChIJwZhwfQAZ6zkRJYGo_uoPbGs,27.6733029,85.3236912,coffee_shop,Patan durbar square,coffee_shop,45,2,0,40,24,13,36,46,2,9,127,24,97,77,4.462666666666666,122.44,70.29784320465717
ChIJjUCVUgAZ6zkRoVbYnh_artE,27.6732125,85.324441,coffee_shop,Patan durbar square,coffee_shop,37,2,0,39,19,15,35,37,1,11,125,21,98,69,4.47910447761194,126.6268656716418,41.36205444014881
ChIJm55l-CEZ6zkRo_SHMTlDqlM,27.6766985,85.3211735,coffee_shop,Patan durbar square,coffee_shop,25,2,2,29,14,5,29,64,5,18,124,27,49,54,4.4907407407407405,190.33333333333331,9.231917721708754
ChIJtymiaAAZ6zkRBqjJMWPSxhQ,27.674912100000004,85.33000439999999,coffee_shop,Patan durbar square,coffee_shop,3,0,0,9,5,4,9,22,3,13,76,21,72,25,4.56,99.04,203.28446027863225
ChIJu5S3uOoX6zkRVadplWOZTts,27.6766714,85.3161813,coffee_shop,Patan durbar square,coffee_shop,38,2,3,63,8,17,1,95,5,23,113,31,22,55,4.357407407407408,294.48148148148147,51.57049579019831
ChIJrYN5ZgAZ6zkRIyCASLPr5n4,27.6741719,85.32469019999999,coffee_shop,Patan durbar square,coffee_shop,25,1,0,28,10,8,35,26,1,9,108,14,96,68,4.4794117647058815,120.54411764705884,37.59138514906711
ChIJ43YsMQAZ6zkR12MXuX3swVw,27.67909,85.30793400000002,coffee_shop,Patan durbar square,coffee_shop,6,0,0,20,4,1,2,54,6,19,51,11,16,47,4.355319148936171,288.48936170212767,24.377446246701744
ChIJwTDNZFYZ6zkR5PC8qyJ8kuE,27.6631234,85.3149241,coffee_shop,Patan durbar square,coffee_shop,8,5,0,14,4,7,0,25,1,4,27,10,7,2,4.2,34.0,436.3788085675928
ChIJg3GDCwAZ6zkRuD9jGo9eXMg,27.6864519,85.3129381,cafe,Patan durbar square,coffee_shop,12,2,0,30,13,7,1,74,1,14,62,17,14,24,4.333333333333333,172.5,87.45545155706112
ChIJW3JrcQAZ6zkRDwDp95aj-9Y,27.6721362,85.31633800000002,coffee_shop,Patan durbar square,coffee_shop,48,6,0,63,29,18,1,95,3,30,113,39,13,44,4.355,187.15,22.991448761595937
ChIJKzOlUVwZ6zkRFHJ9SRSwcw4,27.6727294,85.3198668,coffee_shop,Patan durbar square,coffee_shop,55,5,0,62,39,16,15,84,4,21,130,39,46,55,4.4096153846153845,132.73076923076923,40.48526580768757
ChIJqYmxS0wZ6zkRQHI1kxyxd5c,27.6826875,85.31893749999999,coffee_shop,Patan durbar square,coffee_shop,19,3,0,31,36,4,7,87,5,16,61,9,8,20,4.24,257.1,113.894139265868
ChIJmYVRc3gZ6zkR3JQ-EJBiQIc,27.6708237,85.319704,,Patan durbar square,coffee_shop,53,4,0,67,41,21,1,81,6,20,116,35,33,34,4.4,92.38709677419357,18.30081255040971
ChIJPQLKcgAZ6zkRikDSn6XDP9o,27.6729571,85.3248457,coffee_shop,Patan durbar square,coffee_shop,37,3,0,43,14,17,34,40,1,9,127,22,101,62,4.504918032786885,133.31147540983608,31.54616020661217
ChIJHWe64-cZ6zkRHePB8QIB3Lc,27.6790906,85.3099879,coffee_shop,Patan durbar square,coffee_shop,5,0,1,22,3,1,2,45,5,17,60,14,16,60,4.391666666666667,274.8666666666667,54.79132687318472
ChIJz7hEpzIY6zkRpjnEYVfDTdE,27.6701731,85.3126151,coffee_shop,Patan durbar square,coffee_shop,20,4,0,32,9,14,0,70,2,14,61,17,6,23,4.269565217391304,168.08695652173913,75.92214157427598
ChIJg3ZZj8kZ6zkRmGgRBG7svpo,27.6722144,85.3169985,cafe,Patan durbar square,coffee_shop,53,6,0,66,32,19,1,99,5,28,108,40,16,41,4.402702702702702,173.45945945945945,65.62229856068328
ChIJJdLrmYoZ6zkRH9qIJZkUChI,27.6762708,85.3254572,cafe,Patan durbar square,coffee_shop,17,1,0,19,8,7,34,28,3,15,100,19,84,56,4.473214285714286,153.64285714285714,91.86437628409314
ChIJW5yaSAAX6zkRFMXuIPv8vd8,27.626497300000004,85.31849129999999,coffee_shop,Patan durbar square,coffee_shop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,767.7360528398368
ChIJfRYn8VQZ6zkRY2x92B8VXwo,27.6740043,85.320212,coffee_shop,Patan durbar square,coffee_shop,52,4,2,57,34,14,29,75,4,27,127,34,52,64,4.432786885245902,174.7377049180328,52.80164781720106
ChIJFyWtIgAZ6zkRJrY12mleY28,27.6754668,85.3252426,coffee_shop,Patan durbar square,coffee_shop,18,1,0,22,9,6,34,30,2,12,106,21,89,62,4.485483870967743,127.62903225806453,65.47475583347531
ChIJiTJV4IsZ6zkRwo2YC5J-iXw,27.6796424,85.32965589999999,coffee_shop,Patan durbar square,coffee_shop,10,0,0,21,9,9,1,64,4,30,75,16,44,10,4.73,25.3,35.94761159723655
ChIJ23MTPgAX6zkRGsW9qx8VJ-I,27.6579576,85.3312424,cafe,Patan durbar square,coffee_shop,0,0,0,0,0,0,1,1,0,6,0,1,2,0,,,560.2948579707438
ChIJ44e2kugZ6zkRp_25BzN5Qf8,27.6685238,85.3161554,coffee_shop,Patan durbar square,coffee_shop,26,6,0,27,30,10,0,70,4,15,68,27,5,20,4.194736842105263,208.7894736842105,22.73198089148484
ChIJAXhV0iUZ6zkRXbDudUw2rzM,27.673076,85.3199927,tea_house,Patan durbar square,coffee_shop,53,5,0,63,36,16,22,83,4,23,118,38,52,58,4.425454545454545,134.2,40.48526580768757
ChIJazHfXgAX6zkRU5cE0tSJ54Y,27.6509971,85.3305826,coffee_shop,Patan durbar square,coffee_shop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,733.9253755247483
ChIJ57UfS_0b6zkRwPJGXzHaziY,27.7263941,85.3643663,restaurant,Boudha stupa,restaurant,1,0,0,19,6,6,2,13,4,15,60,18,5,66,4.535384615384616,129.6,44.993298949414736
ChIJU0gFNQAb6zkRAXjQI1ry6u8,27.7188017,85.3604124,restaurant,Boudha stupa,restaurant,14,1,0,36,10,12,3,27,11,21,79,18,4,87,4.469767441860465,164.06976744186048,32.93070678013548
ChIJOdBOG-Ub6zkR-BFLjt9oq2Y,27.7227445,85.363062,japanese_restaurant,Boudha stupa,restaurant,16,1,0,41,14,9,4,22,12,18,45,18,1,117,4.432758620689655,221.6551724137931,12.818064671689267
ChIJ-_cHBMUb6zkRmoBlV_TkFdc,27.7226502,85.3631369,restaurant,Boudha stupa,restaurant,16,1,0,41,14,9,4,22,12,18,45,17,1,119,4.437288135593221,218.135593220339,12.818064671689267
ChIJE2cKWAcb6zkRA8h7AjMqPGM,27.7223807,85.36109809999999,chinese_restaurant,Boudha stupa,restaurant,16,1,0,38,12,10,4,23,11,16,57,16,3,115,4.448245614035088,186.03508771929825,20.67664295290404
ChIJa_dJljIb6zkRLsSIuabEvBQ,27.720641300000004,85.3627297,restaurant,Boudha stupa,restaurant,17,1,0,44,14,8,2,23,10,17,38,14,3,114,4.455263157894737,178.60526315789474,25.81114393721331
ChIJc2EwTtob6zkRILYsUxquEro,27.720891,85.36202759999999,cafe,Boudha stupa,restaurant,16,1,0,43,13,9,4,22,11,17,59,14,2,111,4.453636363636363,153.3,3.9966040084651215
ChIJyfSip5gb6zkR45kMAVMV2Sw,27.7262068,85.36477149999999,restaurant,Boudha stupa,restaurant,1,0,0,19,6,5,2,13,4,16,62,18,5,67,4.528787878787878,201.53030303030303,10.660044063609044
ChIJl2GdQI8b6zkRxZI4R3zjvM8,27.722678,85.36267339999999,restaurant,Boudha stupa,restaurant,16,1,0,43,13,9,4,21,12,17,40,16,1,119,4.449999999999999,224.71186440677965,7.058478114726817
ChIJC7OwytEb6zkRg-BTYHELScU,27.7208918,85.36198639999999,coffee_shop,Boudha stupa,restaurant,16,1,0,42,12,9,4,21,11,17,59,13,2,111,4.455454545454544,183.0909090909091,4.0563914639728464
ChIJ_--L9tob6zkRHxp6kdi8A_Q,27.7204519,85.3628813,restaurant,Boudha stupa,restaurant,17,1,0,44,14,8,2,23,10,20,45,16,2,116,4.464655172413793,171.17241379310346,25.81114393721331
ChIJHwtKj74b6zkR9Q3iFgD-h7I,27.7149492,85.36339129999999,restaurant,Boudha stupa,restaurant,1,1,0,8,2,6,0,22,1,20,65,12,4,9,4.625,38.125,145.6019095758971
ChIJT1GXxngb6zkRzYoGwaEjym0,27.7231663,85.3591545,restaurant,Boudha stupa,restaurant,8,2,0,31,13,10,5,25,9,14,56,17,5,92,4.437362637362637,193.25274725274724,93.64615430912043
ChIJ-W78Odob6zkRYdPy6BQewYo,27.7204356,85.3604942,asian_fusion_restaurant,Boudha stupa,restaurant,15,1,0,35,12,10,3,20,12,16,67,16,2,102,4.451485148514851,161.20792079207922,2.125000655610412
ChIJ-6r10FAZ6zkR8ttew4FpXIc,27.7213814,85.3628681,chinese_restaurant,Boudha stupa,restaurant,16,1,0,43,14,9,4,22,10,13,47,13,2,117,4.452136752136752,176.74358974358975,13.96460432771338
ChIJC15rGocb6zkRGLG30c-OhHQ,27.7247052,85.36443039999999,restaurant,Boudha stupa,restaurant,10,0,0,31,11,7,4,16,7,17,64,17,5,102,4.499009900990099,199.7524752475248,40.0674907861318
ChIJLQJn_tob6zkRU85TexyFc6I,27.720511100000003,85.3607865,restaurant,Boudha stupa,restaurant,15,1,0,36,12,10,3,20,12,16,62,17,2,107,4.459433962264151,172.02830188679246,16.79948331544334
ChIJ9yugc6EZ6zkRnK8J2GsXDPs,27.7203855,85.3602106,bar_and_grill,Boudha stupa,restaurant,14,1,0,35,10,10,3,19,12,15,68,16,2,100,4.434343434343434,167.62626262626262,21.852352146909958
ChIJu_-pi-ob6zkR7yewLGrAn9Y,27.7201619,85.36130159999999,restaurant,Boudha stupa,restaurant,16,1,0,38,12,10,2,23,11,19,63,17,2,105,4.460576923076923,160.56730769230768,25.85830315514381
ChIJG9E_Y3sb6zkRphSyyughzOU,27.7204282,85.364879,restaurant,Boudha stupa,restaurant,18,1,0,40,12,8,2,23,10,16,69,18,3,100,4.431,172.25,11.536465069941949
ChIJnx0AtNcb6zkR8E0suwRlfiQ,27.724463,85.364129,restaurant,Boudha stupa,restaurant,13,1,0,38,12,8,4,20,9,16,59,16,4,102,4.471287128712871,204.1089108910891,0.9825170878512988
ChIJC3DP6dob6zkRKDvkAwmkO8A,27.7204527,85.36252259999999,tibetan_restaurant,Boudha stupa,restaurant,17,1,0,45,14,10,2,24,11,18,61,17,3,112,4.467567567567567,171.75675675675674,29.24659662698144
ChIJczbMnKwb6zkRXOL_s8tPeyA,27.728830700000003,85.3725324,family_restaurant,Boudha stupa,restaurant,0,0,0,8,2,3,1,5,0,8,32,10,4,14,4.714285714285714,25.714285714285715,212.1840821050916
ChIJA58afUsb6zkRcthdp-lU4p4,27.72107,85.36146699999999,restaurant,Boudha stupa,restaurant,16,1,0,38,13,9,4,21,11,15,58,12,2,111,4.465454545454545,182.8636363636364,12.046710247280078
ChIJ_XYlUdob6zkRCKW77n7eH1s,27.7209084,85.3623082,spanish_restaurant,Boudha stupa,restaurant,16,1,0,44,14,9,4,23,11,17,57,16,3,111,4.457272727272727,181.4181818181818,21.44759583879166
ChIJtfILMAAb6zkRo6dap-sggRc,27.726754,85.3685096,restaurant,Boudha stupa,restaurant,1,0,0,15,3,4,1,7,2,12,41,13,5,33,4.634375,238.21875,32.78124412274015
ChIJl2GAYwAb6zkR5xs90vU_aLI,27.7201834,85.3590176,restaurant,Boudha stupa,restaurant,11,2,0,36,8,10,3,22,10,19,69,14,3,87,4.443023255813953,175.86046511627907,11.778113741094495
ChIJBz-qHkUb6zkR3y9_hgeGNPo,27.7265363,85.36815759999999,restaurant,Boudha stupa,restaurant,1,0,0,17,4,4,1,8,2,13,41,14,4,39,4.61578947368421,231.7894736842105,7.0027059774986125
ChIJv_2Zit4b6zkRfdyCmfucIzk,27.7204274,85.3604747,restaurant,Boudha stupa,restaurant,15,1,0,35,11,10,3,20,12,16,68,16,2,101,4.448,165.16,2.125000655610412
ChIJN0Hxb9kb6zkRlw-yiI7-2Z0,27.7250647,85.3650031,chinese_restaurant,Boudha stupa,restaurant,5,0,0,22,8,5,3,14,5,18,65,17,4,85,4.529761904761905,171.0,11.153817123238245
ChIJe4GSWwAb6zkR8zSZh3TSAeI,27.7261547,85.36325959999999,family_restaurant,Boudha stupa,restaurant,2,2,0,18,8,3,2,15,5,15,60,17,5,74,4.502739726027397,197.4109589041096,9.65854627636955
ChIJN4a731ob6zkRPTRcUVvvEEc,27.7235634,85.3634695,restaurant,Boudha stupa,restaurant,16,1,0,40,14,8,4,23,12,16,46,17,4,118,4.447008547008546,219.6068376068376,48.643986103819095
ChIJgVG3qc4b6zkRAilX-bfdGP0,27.7205419,85.3611974,restaurant,Boudha stupa,restaurant,16,1,0,37,14,10,3,22,11,17,61,16,2,107,4.463207547169811,172.9811320754717,1.9448918350511388
ChIJ70JYVTMb6zkRYgxVY3-Pjik,27.7231655,85.3605108,chinese_restaurant,Boudha stupa,restaurant,14,2,0,37,12,10,4,27,11,13,62,18,4,107,4.439622641509434,196.66037735849056,18.14508700871604
ChIJ5X6J9ecb6zkR_iDgKmPP64k,27.7280474,85.3698132,restaurant,Boudha stupa,restaurant,0,0,0,9,1,3,1,6,1,11,35,12,6,20,4.721052631578947,30.73684210526316,38.96903731927197
ChIJaxc5aAkb6zkRhvBcnzeqSG0,27.7223498,85.36196269999999,restaurant,Boudha stupa,restaurant,16,1,0,41,13,10,4,21,11,16,58,15,3,118,4.452991452991452,182.1025641025641,1.3905969570091807
ChIJ26Mtuv4b6zkRm5dy3p_rRMQ,27.7224494,85.3609029,restaurant,Boudha stupa,restaurant,16,1,0,39,12,11,4,23,11,16,57,16,3,116,4.451304347826087,184.4434782608696,19.715390369454347
ChIJ1RGo3oIb6zkRTJZ12EcXtHk,27.7231669,85.36193659999999,tibetan_restaurant,Boudha stupa,restaurant,16,1,0,39,12,9,4,22,12,18,60,20,2,117,4.457758620689655,220.45689655172413,71.80060400320941
ChIJ3dhhSdob6zkR11gHh3i-g_A,27.72104,85.3615846,restaurant,Boudha stupa,restaurant,16,1,0,41,13,9,4,21,11,15,58,12,2,111,4.46090909090909,180.24545454545452,12.046710247280078
ChIJiVzarF8Z6zkREUvLLDifIyE,27.719840500000004,85.36214749999999,tea_house,Boudha stupa,restaurant,16,1,0,43,14,10,2,25,11,19,67,17,3,104,4.44368932038835,161.72815533980582,60.61070377043017
ChIJsxbdcFYb6zkR0u0DUYwg9vE,27.726295500000003,85.3636286,restaurant,Boudha stupa,restaurant,1,0,0,18,6,5,2,11,5,15,59,16,3,67,4.484848484848484,215.6060606060606,12.23795961377056
ChIJ9XzLN_4b6zkRpsUaa9gDjzo,27.7236145,85.3613755,restaurant,Boudha stupa,restaurant,14,2,0,38,12,8,4,25,12,15,63,20,3,110,4.454128440366974,237.26605504587155,21.366729014195982
ChIJ52qaKgAb6zkR0KGA6IUjXK4,27.7184552,85.3601525,restaurant,Boudha stupa,restaurant,11,1,0,35,9,11,3,27,10,22,80,18,6,73,4.470833333333333,189.52777777777777,13.356604057923622
ChIJ2U1KivYb6zkR-baUpjkKp4Y,27.723602,85.36426399999999,restaurant,Boudha stupa,restaurant,16,1,0,42,12,8,4,21,12,15,64,14,4,112,4.4522522522522525,214.6216216216216,5.350831641417646
ChIJ7VX-NgAb6zkR734ecPGQaT4,27.719579600000003,85.3674143,restaurant,Boudha stupa,restaurant,16,1,0,42,8,10,0,16,4,14,55,21,6,31,4.606451612903225,93.6774193548387,9.853059412509456
ChIJZ21hBgAb6zkR10_lpun2PTA,27.720215,85.36010019999999,japanese_restaurant,Boudha stupa,restaurant,14,1,0,36,8,10,3,20,12,16,70,15,2,100,4.4363636363636365,167.63636363636363,17.958957521465468
ChIJU7up1Kcb6zkRA60dFY4-4xw,27.7223924,85.3666375,restaurant,Boudha stupa,restaurant,16,0,0,45,10,8,2,15,7,14,57,21,2,81,4.507499999999999,225.5125,164.50298935698916
ChIJuS7EylQb6zkR8Mm9DwVAyg8,27.7226272,85.3627164,restaurant,Boudha stupa,restaurant,16,1,0,43,13,9,4,22,12,17,42,16,1,119,4.449999999999999,225.21186440677965,7.058478114726817
ChIJ07oO1Nsb6zkRKNGC9ltq6NU,27.7218341,85.3641557,restaurant,Boudha stupa,restaurant,18,1,0,44,14,8,4,21,12,19,63,17,3,120,4.443697478991596,176.87394957983193,37.54869016972829
ChIJyXB5J9ob6zkR9M7C_2lyZgE,27.7202065,85.3603686,korean_restaurant,Boudha stupa,restaurant,14,1,0,36,9,10,3,22,12,16,68,15,2,100,4.444444444444445,162.54545454545453,8.68139289330848
ChIJgUQGcngb6zkRzwK02x9juS8,27.7240392,85.3667104,korean_restaurant,Boudha stupa,restaurant,13,0,0,31,10,7,1,14,5,14,77,17,4,78,4.563636363636364,173.83116883116884,160.816796190854
ChIJt7fzWwAb6zkR10xTo58GpFI,27.7203814,85.3649836,restaurant,Boudha stupa,restaurant,18,2,0,40,12,8,2,23,10,16,70,19,3,97,4.435051546391753,176.93814432989691,11.536465069941949
ChIJjbDMbAAb6zkR-38aQv4EZdQ,27.7181006,85.3600326,restaurant,Boudha stupa,restaurant,10,1,0,33,9,11,3,27,8,23,74,19,5,71,4.51,186.92857142857144,41.15820584604766
