place_id,restaurant_name,latitude,longitude,search_area,building_count_500m,Demand,Accessibility,Competition,Population
ChIJDzn-_TAb6zkR2WXN4nymx_E,Bhaktapur Live Bakery,27.6779364,85.43871109999999,Bhaktapur durbar square,1993,0.155,0.4155,0.4812,0.3484
ChIJnbMwU7kF6zkRahcFoNNwUfc,Hamro cake and bakery,27.6782964,85.4404574,Bhaktapur durbar square,1302,0.1112,0.3778,0.4768,0.2276
ChIJiyYe_WIR6zkR2AebOc7iCOU,Cream Cakes and Bakery,27.6587274,85.4236834,Bhaktapur durbar square,380,0.0169,0.2665,0.5199,0.0664
ChIJp_Omeqsa6zkR62a61fmohts,Shree Shakti Bread and Bakery,27.66761,85.4356011,Bhaktapur durbar square,1472,0.1683,0.357,0.6083,0.2573
ChIJwfxmRwAb6zkR42SLQ3Y4PAM,Anish bakery,27.6773449,85.4366268,Bhaktapur durbar square,2808,0.2051,0.5467,0.4557,0.4909
ChIJjcBf7IAb6zkRnuo36K5tsOM,Global bakery & coffee station,27.6703992,85.41052959999999,Bhaktapur durbar square,79,0.0023,0.2311,0.5054,0.0138
ChIJCyTINBgb6zkRnGjFDtmSd80,D Bakerz's cake,27.673373800000004,85.4311453,Bhaktapur durbar square,4898,0.3177,0.4574,0.3724,0.8563
ChIJUV4c5iEF6zkRm3NNZPJrw6g,Himalayan bakery,27.6793705,85.4446748,Bhaktapur durbar square,291,0.0186,0.2475,0.5268,0.0509
ChIJeZB1cR0b6zkRYZA8SgL78I8,NEWA BAKERY,27.6691013,85.4280711,Bhaktapur durbar square,3891,0.2829,0.3687,0.3903,0.6802
ChIJB9MNrZsa6zkRKZyLeUTo9T4,Sweet Cake Bake,27.6702332,85.4097139,Bhaktapur durbar square,42,0.0,0.2273,0.5025,0.0073
ChIJu-1fFQAb6zkR0ijCpVQ5QsE,Bluesky bakery,27.6748464,85.42730979999999,Bhaktapur durbar square,3615,0.2661,0.4193,0.3798,0.632
ChIJa6P_PJIb6zkR0q6ypyc6cDI,Anytime Bakery and Food Hub,27.6762265,85.43708319999999,Bhaktapur durbar square,3548,0.2489,0.5574,0.4551,0.6203
ChIJz_HLkKAa6zkRI-JSf-EcXu4,Shanti Special Food Industry Private Limited,27.6651025,85.42260449999999,Bhaktapur durbar square,1440,0.2246,0.4193,0.4687,0.2517
ChIJeat63t0b6zkRDR7yMYObhQA,Aaramva Bakery,27.677718,85.40678609999999,Bhaktapur durbar square,0,0.0,0.2269,0.5035,0.0
ChIJoW_h-9IF6zkR8mr1Lphh374,Kalika's Bakery Cafe,27.682708,85.44651549999999,Bhaktapur durbar square,0,0.0,0.2274,0.5209,0.0
ChIJHxkA-_Ab6zkRcZmWFQsJ2Vs,The Best Bakery,27.6778707,85.40731880000001,Bhaktapur durbar square,0,0.0,0.2283,0.5085,0.0
ChIJTfFnNwAF6zkRqbwg9bYkLpM,Bhaktapur Fresh Bakery,27.6737535,85.4419278,Bhaktapur durbar square,1777,0.11,0.4244,0.5191,0.3107
ChIJ1WN0bwAb6zkRKQh8k6tNtno,Cakeberry Bakery Cafe,27.6702079,85.4099347,Bhaktapur durbar square,53,0.0011,0.2276,0.5054,0.0093
ChIJ_2FSR2wb6zkRdNLshCCXAmU,Lovely's Bakery & Cafe,27.6716863,85.4078543,Bhaktapur durbar square,0,0.0,0.226,0.4933,0.0
ChIJT8KdfwAR6zkRTpWCcf-zsmo,Rai's bakery Darjeeling height,27.6590544,85.4283888,Bhaktapur durbar square,346,0.0145,0.2792,0.526,0.0605
ChIJ81ubNKsa6zkRm-Bub0J4Mog,Jalapa Bakery,27.6668636,85.43767,Bhaktapur durbar square,1047,0.1535,0.363,0.5221,0.183
ChIJzc_dlYgP6zkR0S3qVgfw_uY,Doleshwor Bakery,27.6550939,85.4398645,Bhaktapur durbar square,0,0.0,0.2145,0.802,0.0
ChIJRfd2XwAb6zkR_2brEyfhXHw,Mui Bakery,27.6782316,85.39856920000001,Bhaktapur durbar square,0,0.0,0.2002,0.5205,0.0
ChIJYZtNldQZ6zkRoIMZKJtmXiA,THE BEST BAKERY,27.6659074,85.3887767,Bhaktapur durbar square,0,0.0,0.1611,0.4906,0.0
ChIJ7Vd3p0sb6zkRQmBgqQ5dxhw,Cherry Live Bakery,27.6645848,85.3909606,Bhaktapur durbar square,0,0.0,0.1653,0.5422,0.0
ChIJW7ExtKcb6zkRIkIHPBvsN9E,Arjan Bakery,27.6714981,85.4223347,Bhaktapur durbar square,2876,0.1709,0.3849,0.4538,0.5028
ChIJcQnWCecF6zkRQhUXneSinw0,The family bakery cafe,27.6917958,85.4588553,Bhaktapur durbar square,0,0.0,0.175,0.8413,0.0
ChIJl_WzSwAb6zkRTGShvJeR_HM,Bluesky bakery,27.6653103,85.43307879999999,Bhaktapur durbar square,801,0.1254,0.3403,0.5497,0.14
ChIJsQvcUgAb6zkR9uzfa85mgTU,Bread Box Bakery and Cafe,27.6653898,85.366322,Bhaktapur durbar square,0,0.0,0.2127,0.525,0.0
ChIJf3EnL8Eb6zkRU9F1UITlAH8,Turtle Bakery,27.7104149,85.376069,Bhaktapur durbar square,78,0.0169,0.2436,0.7798,0.0136
ChIJXzu06yYb6zkRCQaMWzG-Azs,Cookie Jar Bakery And Cafe,27.6679927,85.3861735,Bhaktapur durbar square,0,0.0,0.1674,0.5126,0.0
ChIJi2Citygb6zkR2UoJiGc3ar8,Taste king bakery udhyogh,27.6796344,85.40773030000001,Bhaktapur durbar square,0,0.0,0.2264,0.5361,0.0
ChIJC-CXqFUF6zkR2paglDA6OJI,Srisha's Dairy and Bakery,27.6813731,85.44485770000001,Bhaktapur durbar square,41,0.0009,0.2348,0.5224,0.0072
ChIJP85oIAAb6zkR0GGxfeJ7yE4,Chessung Bakery House,27.7149508,85.4073196,Bhaktapur durbar square,0,0.0,0.1484,0.529,0.0
ChIJjWn88qwb6zkRyyKfuSuY1xI,"Moms Live Bakery Duwakot, Bhaktapur",27.683618,85.41136499999999,Bhaktapur durbar square,0,0.0,0.2204,0.5112,0.0
ChIJHwoIKWYa6zkReuqUjcmkEs8,Kumar Bakery and Coffee Shop,27.6809137,85.3861548,Bhaktapur durbar square,0,0.0,0.1792,0.56,0.0
ChIJ-ymMJJwb6zkRmK71B8ywEcM,Bakery Shop,27.6737961,85.4238925,Bhaktapur durbar square,3041,0.2053,0.4064,0.447,0.5316
ChIJmxKf15sb6zkRrhvGkSI01KE,Cake Heart Coffee & Bakery,27.7153174,85.4052685,Bhaktapur durbar square,0,0.0,0.1552,0.5123,0.0
ChIJJW1fcgAR6zkRNcTqMHyzftw,Angel Bakery,27.6570242,85.39217819999999,Bhaktapur durbar square,0,0.0,0.1644,0.5349,0.0
ChIJo5BdNGYR6zkRKmehf5Lmo2o,Thanks Bakery,27.6596753,85.39505969999999,Bhaktapur durbar square,0,0.0,0.1754,0.5342,0.0
ChIJB9SSjg8a6zkR-4oLTOq5-Bw,Harman Live Bakery,27.6702645,85.3649554,Bhaktapur durbar square,0,0.0,0.2306,0.5334,0.0
ChIJef1mhYMb6zkRspxC0v9gYoY,Thimi Live Bakery & Reading Hub,27.6699223,85.38580309999999,Bhaktapur durbar square,0,0.0,0.1719,0.4877,0.0
ChIJSTrqRgAb6zkRSYHXv5ZyzsA,Lucky Bakery,27.6755289,85.3980283,Bhaktapur durbar square,0,0.0,0.1992,0.5106,0.0
ChIJrfd9fgAb6zkRzi8tAI7XCz0,The pine bakery,27.7137803,85.4159354,Bhaktapur durbar square,0,0.0,0.1317,0.7996,0.0
ChIJC5YUrf4b6zkRAnm_k_SMQUQ,MY BAKERY,27.6845823,85.38804259999999,Bhaktapur durbar square,0,0.0,0.174,0.5607,0.0
ChIJr9v0Dccb6zkR5bWQzTisZFw,Sabaiko Live Bakery,27.6699192,85.3857994,Bhaktapur durbar square,0,0.0,0.1719,0.4973,0.0
ChIJFxP9wlcX6zkRQ0jiKyyu0uo,Benchmark Bakery and Coffee,27.6554342,85.3493167,Bhaktapur durbar square,0,0.0,0.1962,0.7975,0.0
ChIJYXFUGgAb6zkRWzgzLLZnG0g,Himalayan Java Coffee - Bhaktapur Durbar Square,27.6716691,85.4285566,Bhaktapur durbar square,5168,0.3272,0.3686,0.368,0.9035
ChIJhZCKFQAb6zkR8q96Opqu1Jk,Hillside beans barista coffee school,27.6644989,85.42573220000001,Bhaktapur durbar square,1360,0.2262,0.396,0.4742,0.2378
ChIJLfianp0b6zkRqHd1RzsLNvQ,Hena Coffee,27.677081,85.4359849,Bhaktapur durbar square,3043,0.2135,0.5856,0.4557,0.532
ChIJjQHbbAAb6zkR0Bn3ZK0sL0Q,BRASA,27.663398,85.42367999999999,Bhaktapur durbar square,1350,0.1984,0.396,0.4824,0.236
ChIJxWOrBAAb6zkRvBhEecmetyY,Elysium bhaktapur,27.6705049,85.4272373,Bhaktapur durbar square,4456,0.3336,0.4173,0.3618,0.779
ChIJR3A8GwAb6zkRa1Oy88haYCA,Chiya Jivan,27.6718003,85.4325282,Bhaktapur durbar square,4882,0.299,0.3972,0.39,0.8535
ChIJ8Trbwzcb6zkROaQNr491Ik0,Beans The Coffee Shop - Suryabinayak,27.6670979,85.4259766,Bhaktapur durbar square,2762,0.2608,0.4076,0.4556,0.4829
ChIJdwnILQAb6zkR9zC48g8WWMg,Drip Cafe,27.671192,85.4207331,Bhaktapur durbar square,1979,0.1426,0.3678,0.4747,0.346
ChIJB6gJGQAb6zkRWn-VZoTniEQ,Ka Chiya,27.6712991,85.42194359999999,Bhaktapur durbar square,2692,0.1608,0.3826,0.4638,0.4706
ChIJn_O4ZgAb6zkRzAbU_GGGK5w,The Coffee Time,27.6742754,85.4330135,Bhaktapur durbar square,4960,0.2661,0.5209,0.4142,0.8671
ChIJY-raUAAb6zkRBLJ7Jqg2jRw,The Morrison Cafe,27.6725878,85.4252582,Bhaktapur durbar square,3993,0.3126,0.4277,0.3526,0.6981
ChIJO5JzaQAb6zkRvZF0YaGXbNY,Red Tara Coffee,27.674734,85.43412219999999,Bhaktapur durbar square,4799,0.2549,0.5934,0.4542,0.839
ChIJkQW6fQAb6zkR43SvYiNX4jk,"Jammy's Bubble Tea - Nyatapola, Bhaktapur",27.6710491,85.4290898,Bhaktapur durbar square,4887,0.3302,0.354,0.38,0.8544
ChIJ2T-lVwAb6zkRrOTKVGEX7Z0,We Bro's,27.6729299,85.42416349999999,Bhaktapur durbar square,3475,0.237,0.4107,0.413,0.6075
ChIJi1ZOcKMa6zkRZ_56LeMtXQ4,Bhajya Pukhu Coffee,27.6712812,85.4211715,Bhaktapur durbar square,2242,0.1527,0.3721,0.4644,0.392
ChIJS4ioguMF6zkRLQPQHy1a5ig,Lillybrewbyrajamati,27.6762725,85.43935750000001,Bhaktapur durbar square,2629,0.2069,0.4878,0.4785,0.4596
ChIJq1y_ehsb6zkRn_FFZ1KtXj4,Enjoycoffeeshop,27.671456,85.42782729999999,Bhaktapur durbar square,5002,0.3314,0.3911,0.3667,0.8745
ChIJ0VwDJjYF6zkR1xS-23LhiEE,MR BAKE Coffee,27.6762531,85.4378648,Bhaktapur durbar square,3287,0.2379,0.5228,0.4581,0.5747
ChIJoUzHNgAb6zkR0iqEAIamWII,YG COFFEE & TRAINING CENTRE,27.6660197,85.4242277,Bhaktapur durbar square,1984,0.2528,0.4089,0.4762,0.3469
ChIJVyPmjYcb6zkRqOF_fTyuYU8,Cosy Cafe,27.6700737,85.42832159999999,Bhaktapur durbar square,4519,0.2858,0.3501,0.3703,0.79
ChIJ5T2WXn8b6zkRW9rMwF5m8Yc,Sanereetaz Balakhu Café,27.6726124,85.4292056,Bhaktapur durbar square,5262,0.313,0.4072,0.3637,0.9199
ChIJFQC68Z4b6zkR4bDA_WGhmQI,Coffee land,27.6655004,85.4251129,Bhaktapur durbar square,1692,0.2459,0.4056,0.474,0.2958
ChIJjZCbAAAb6zkRpkrrbYUrvl0,Na PuKhu Cafe,27.6724947,85.42417660000001,Bhaktapur durbar square,3521,0.2547,0.4125,0.4027,0.6156
ChIJuVxGpaUa6zkR50onC3mLlQ8,Sunil tea shop,27.6701657,85.42544889999999,Bhaktapur durbar square,3931,0.3415,0.4023,0.3525,0.6872
ChIJVTbgwuMb6zkRskvZAm6xoXE,HADA STORE (BHAKTAPUR JUJU DHAU 巴德岗老酸奶店）,27.6722935,85.4269415,Bhaktapur durbar square,4901,0.3379,0.4373,0.3638,0.8568
ChIJjQ_NnKQa6zkR8XmB8BIRyQQ,Namaste Coffee Shop,27.6713833,85.4295005,Bhaktapur durbar square,5004,0.3273,0.3705,0.3771,0.8748
ChIJzyzHcwAb6zkRvpEmbalyHTc,Cafe R & R (Rest & Relax),27.663579,85.4305491,Bhaktapur durbar square,871,0.092,0.3203,0.4968,0.1523
ChIJ592HFAAF6zkR9YxkGdXivqo,Old Mill Cafe,27.675913,85.4392927,Bhaktapur durbar square,2846,0.2195,0.4922,0.4749,0.4976
ChIJUTtfTAAF6zkRWx3KvMMo1JM,Kyaruns cafe,27.6759988,85.43884150000001,Bhaktapur durbar square,2998,0.2241,0.4956,0.4627,0.5241
ChIJ-5WkLwAb6zkRoVVDZ91PFMU,UnderGround Cafe,27.67039,85.421741,Bhaktapur durbar square,2580,0.1887,0.3775,0.4673,0.451
ChIJ6f9KGQAb6zkRyaNT8G_4CDo,Cafe triangle,27.6670354,85.42612249999999,Bhaktapur durbar square,2682,0.2535,0.4071,0.4544,0.4689
ChIJUeCeuiUb6zkRx4-GL3f-vjA,Jhee Newa Cafe,27.6726029,85.4312104,Bhaktapur durbar square,4931,0.3504,0.4494,0.3651,0.8621
ChIJVcjIu1IF6zkRtwOui_BwwfI,Kaman Coffee Shop,27.6734349,85.4381693,Bhaktapur durbar square,3673,0.2404,0.5267,0.4725,0.6421
ChIJo3m2ZKMa6zkRx2AXNDv-B94,Shova Coffee Shop,27.67151,85.4216859,Bhaktapur durbar square,2531,0.1605,0.3772,0.4558,0.4425
ChIJG7M8fQAb6zkREmsPbNZ5xKQ,Prajapati Cafe,27.6758741,85.4332127,Bhaktapur durbar square,4209,0.2295,0.5193,0.4606,0.7358
ChIJYZILcgAb6zkRIzXDeJTZ160,Brewing Rabi,27.6708636,85.4291624,Bhaktapur durbar square,4804,0.3286,0.3511,0.3799,0.8399
ChIJJbwdWwAb6zkRHYJ20ITp1MA,Kopu burger cafe,27.6709997,85.4298171,Bhaktapur durbar square,4771,0.3293,0.3511,0.377,0.8341
ChIJq534m6Qa6zkRAPd_dn-tNXY,Mamako Coffee Shop,27.6718891,85.4224559,Bhaktapur durbar square,2905,0.1762,0.3858,0.4501,0.5079
ChIJL50Wtewb6zkR9oP2MVlQK3o,Prabin Cold Store,27.6755398,85.4227956,Bhaktapur durbar square,1627,0.1604,0.3849,0.48,0.2844
ChIJYUpsOAAb6zkRzayzf5HkG7U,Narey's Café,27.664557100000003,85.4252743,Bhaktapur durbar square,1395,0.2326,0.3964,0.476,0.2439
ChIJFxlxDQAF6zkRDApJhKRPj7A,Coffee and burger land,27.6715566,85.43918699999999,Bhaktapur durbar square,2797,0.1873,0.4449,0.5044,0.489
ChIJxSYPy6Ya6zkRcyjdu01FAUA,Barahi Coffee Shop,27.6661498,85.4222161,Bhaktapur durbar square,1579,0.2204,0.423,0.4713,0.276
ChIJSyYNHAAF6zkRhUWEqmbRpX8,The sign cafe,27.6756952,85.4377457,Bhaktapur durbar square,3639,0.2519,0.5622,0.4545,0.6362
ChIJN3cbgiAZ6zkRq7hiYu2Vuvw,Yala Garden Cafe & Restro,27.6745086,85.3246559,Patan durbar square,2856,0.3969,0.3624,0.3745,0.4993
ChIJ3wXrA44Z6zkRZZMdtpKFKRw,Patan Heritage Home & Restaurant,27.6736841,85.32435339999999,Patan durbar square,2926,0.4494,0.3592,0.3602,0.5115
ChIJiQ4PNZcZ6zkRCWzy8wLSkGo,Ganvi's Eatery,27.6742807,85.3254428,Patan durbar square,2813,0.4124,0.3611,0.375,0.4918
ChIJTXHgorEZ6zkR0FLFxIbvOWo,Drishya Restaurant,27.6724265,85.3248074,Patan durbar square,3074,0.5315,0.4001,0.3749,0.5374
ChIJDxmqqIsZ6zkRf1E_zmPywno,Cozy corner cafe,27.6744926,85.3250958,Patan durbar square,2830,0.4013,0.3615,0.374,0.4948
ChIJ30PykFMZ6zkRhBq3J-h9TR8,FLAMES CAFE & RESTAURANT,27.6695358,85.3284886,Patan durbar square,2996,0.3586,0.4454,0.4734,0.5238
ChIJ6adaHAAZ6zkR7Sb9XAyiLBo,BGF Cafe,27.6766637,85.31058180000001,Patan durbar square,1479,0.2655,0.3544,0.3655,0.2586
ChIJodcQO2gZ6zkRNKjE9YEVYos,"Amigos Garden Restro,Cafe & Bar",27.670556,85.31912129999999,Patan durbar square,2308,0.4937,0.4792,0.4459,0.4035
ChIJZ9QN7LcZ6zkRzIeU1YpfmRE,ALICE Restaurant Pulchowk,27.6815276,85.3173995,Patan durbar square,1282,0.3194,0.4299,0.4499,0.2241
ChIJGVOF6MsZ6zkR8xo42R6PbuM,Releaf Garden Restaurant,27.6719387,85.3224783,Patan durbar square,2807,0.6465,0.4386,0.3668,0.4907
ChIJTbTtUWoZ6zkRd1LzfI99e34,"View Brew Café, Rooftop Restaurant & Bar",27.6667652,85.307594,Patan durbar square,718,0.0635,0.2601,0.5017,0.1255
ChIJob1GVFEZ6zkRQjsOKZZyqEU,De Pizza Square,27.6743263,85.3253427,Patan durbar square,2817,0.4091,0.3612,0.3729,0.4925
ChIJ180jAKMZ6zkRaCvqR4oYa_Q,Sanchyan Ramen Restaurant,27.6744661,85.3260435,Patan durbar square,2737,0.3734,0.3485,0.3914,0.4785
ChIJjaYKEAAZ6zkREspHGihE-u8,Little Patan Restaurant & Cafe,27.672319,85.3237343,Patan durbar square,2925,0.5904,0.4196,0.3695,0.5114
ChIJoeFfmt4Z6zkRnssjxvmCy1E,Lisawaa Newari Restaurant,27.6748375,85.318884,Patan durbar square,2184,0.568,0.5014,0.387,0.3818
ChIJQ3vZ76QZ6zkRa-Nq7aLTrAo,Big Bell Restaurant,27.681962,85.319754,Patan durbar square,1368,0.2803,0.427,0.4416,0.2392
ChIJRywMZwAZ6zkRk674NYK3eL0,Three Star Cafe,27.6738054,85.32574609999999,Patan durbar square,2851,0.4039,0.3572,0.3886,0.4984
ChIJv-zmWloZ6zkRCJGVQCfzSx0,Mutton and Mustard Thakali Restaurant and Bar (M&M Thakali and Bar),27.6763703,85.3133581,Patan durbar square,1360,0.4191,0.4591,0.3589,0.2378
ChIJvxniQsUZ6zkRYwAXHel-ZLA,SOMA newa bhutu,27.6717383,85.3247097,Patan durbar square,3117,0.5627,0.4265,0.3849,0.5449
ChIJq-bM-D4Z6zkRVhLjyjCN2lM,Newa Ghasa Patan,27.6713691,85.3267472,Patan durbar square,3224,0.4481,0.368,0.3975,0.5636
ChIJJXB32-wZ6zkRZsWEcBcTLLg,Mom's Kitchen Restaurant Pulchowk,27.676212600000003,85.31593869999999,Patan durbar square,1546,0.4824,0.5118,0.3745,0.2703
ChIJK8PtVH8Z6zkRMJRSX4qqBDk,Salt Restaurant & Bar,27.6700251,85.3090398,Patan durbar square,1487,0.1481,0.299,0.4714,0.26
ChIJLzoZZA4Z6zkRLgMTOQQE3JY,Mangale Restro,27.6725495,85.3246353,Patan durbar square,3009,0.5439,0.3992,0.3732,0.526
ChIJH_tU_bkZ6zkRI-83h08BaMs,Szechuan Delights and Bar,27.674890200000004,85.3149744,Patan durbar square,1525,0.4757,0.5138,0.3714,0.2666
ChIJnQ9OFfUZ6zkRm_c8VcenCyA,Yalamul Garden / Gypsy Swing Patan,27.670840700000003,85.3271805,Patan durbar square,3193,0.4101,0.3746,0.4005,0.5582
ChIJHWgAvUEZ6zkRuOpG2WNrHyw,KOREAN GARDEN Restaurant,27.6782065,85.3149538,Patan durbar square,1303,0.3977,0.4288,0.368,0.2278
ChIJ7e8DVNAZ6zkRhFUX0Soqh1Y,Saba Cliff Restaurant & Bar,27.6675346,85.32170579999999,Patan durbar square,2291,0.4766,0.4444,0.5031,0.4005
ChIJM2OWl8wZ6zkRHp4CffUL_LI,GG Machaan Restaurant,27.6761589,85.3141198,Patan durbar square,1415,0.4487,0.5109,0.3693,0.2474
ChIJt9wiTL4Z6zkRFKRs-TkbHYg,Tadka in town,27.6822588,85.306298,Patan durbar square,1507,0.1519,0.392,0.437,0.2635
ChIJjfQVODUZ6zkRn1qZiy7_lfU,La Plaza Restaurant,27.6797548,85.3190133,Patan durbar square,1421,0.3823,0.4679,0.4226,0.2484
ChIJiclfpTcY6zkRbKhm0i2601E,The Yard Restro,27.6792514,85.305154,Patan durbar square,1444,0.1453,0.3746,0.4607,0.2524
ChIJb34aRAAZ6zkRKqqipzBFp2k,MEROMA Garden Restaurant,27.6762676,85.3164389,Patan durbar square,1599,0.505,0.5258,0.3678,0.2795
ChIJtw2aHMAZ6zkRjKXL8cT1jO8,Terry's Pub and Bistro,27.6830537,85.31141009999999,Patan durbar square,1500,0.1613,0.3477,0.4333,0.2622
ChIJl3CGyQoZ6zkRGoDWgslyYgc,Naulo Restaurant,27.67494,85.3147046,Patan durbar square,1517,0.4761,0.5134,0.3702,0.2652
ChIJC6CzDFUZ6zkRQceoTtWrQAU,Mo:Mo King Rooftop,27.6735513,85.3246144,Patan durbar square,2894,0.4526,0.3622,0.3638,0.5059
ChIJx7CRRAAZ6zkRIzLiW0IuUSA,Laika Restaurant & Bar,27.6653853,85.3355041,Patan durbar square,895,0.1882,0.3804,0.4421,0.1565
ChIJC7ZjUgAZ6zkR1XwXLdJ7a2Q,MIJALA CHINESE KITCHEN RESTAURANT,27.6686086,85.3270441,Patan durbar square,3132,0.4148,0.406,0.4748,0.5476
ChIJS12owekZ6zkRyuSWigV7CoA,Jijivisha cafe & Restro,27.6756675,85.3207515,Patan durbar square,2174,0.4987,0.4255,0.3609,0.3801
ChIJNweuivkZ6zkRxSrgSgSdu1w,Sol Restro and Bar (Porkhub Restaurant),27.6757233,85.3130529,Patan durbar square,1429,0.4408,0.5054,0.3588,0.2498
ChIJh-3wRDIZ6zkRyQ0NUbaqtgg,EEN Snaacks and Restaurant,27.679374600000003,85.3294514,Patan durbar square,2076,0.2834,0.4071,0.4912,0.3629
ChIJj5GWMgAZ6zkRG7tWeRxuors,DURBAR CAFE AND RESTAURANT,27.6738467,85.3256467,Patan durbar square,2835,0.4122,0.3567,0.3876,0.4956
ChIJ-9bJAxwZ6zkRNZHaZwDVu6k,Essence Restaurant & Bar,27.6764595,85.31193979999999,Patan durbar square,1342,0.3641,0.4165,0.3634,0.2346
ChIJf-TQhsUZ6zkRB6mSE_d4PJg,Quick bite,27.6737768,85.3241637,Patan durbar square,2916,0.4487,0.3595,0.3585,0.5098
ChIJkepWMzAZ6zkRkg1vM1M_6Ss,T.A.G Restaurant and Bar,27.675317,85.3090442,Patan durbar square,1764,0.2082,0.3679,0.3949,0.3084
ChIJ81rMTL0Z6zkRGKfsRVrtPPI,Honacha,27.67364,85.3247842,Patan durbar square,2878,0.4408,0.3596,0.3672,0.5031
ChIJ22g6VSwZ6zkRcKt1DZqU4Qk,Korean BBQ Restaurant,27.6696338,85.3094971,Patan durbar square,1493,0.1515,0.3024,0.4708,0.261
ChIJN-GD--QZ6zkRmrTp3XwXrr0,Three Kingdom Hotpot Restaurant /三国演义火锅,27.6835689,85.3127741,Patan durbar square,1581,0.1297,0.3286,0.4542,0.2764
ChIJm8WWuIcZ6zkRJEK50SvBbF8,Mom’s Kitchen Restaurant Gwarko,27.6668303,85.3317276,Patan durbar square,2280,0.3003,0.4689,0.4546,0.3986
ChIJHxXDno0Z6zkRvBI0y7aQrsc,"Hanok Korean Restaurant - Best Korean Restaurant in Patan,Sanepa",27.6801855,85.30605949999999,Patan durbar square,1596,0.1647,0.3914,0.4394,0.279
ChIJQxZVuj8X6zkRBEsn6_uZ4Fc,Nawabs Kitchen,27.6450059,85.3274561,Patan durbar square,0,0.0,0.1949,0.5137,0.0
ChIJW6e_xHsZ6zkRIzLPyfwS9xc,Jamaza Garden Restaurant,27.6704783,85.3192097,Patan durbar square,2310,0.4964,0.4777,0.4451,0.4038
ChIJS-ImUXkZ6zkRHcPbK1zllcM,Mughal Empire Restaurant,27.6763918,85.3085773,Patan durbar square,1729,0.2113,0.363,0.3853,0.3023
ChIJsX76SM8Z6zkR7KpX1WaJsNU,KantipurFamilyFastFood saugal,27.670366,85.32731950000002,Patan durbar square,3152,0.3953,0.3768,0.4133,0.551
ChIJb6BeU-cZ6zkRocRKxoEHfTM,505 By As His Cafe,27.6744073,85.32049560000002,Patan durbar square,2383,0.5824,0.4462,0.3593,0.4166
ChIJ3_AAeQAZ6zkRQQAxQHz01Yk,Drip Inn Cafe,27.675329,85.3263259,Patan durbar square,2587,0.3696,0.365,0.3936,0.4523
ChIJf052vuwZ6zkRtRZstKeqz_M,Lost Paradise Cafe,27.6767011,85.32149380000001,Patan durbar square,2038,0.4548,0.3908,0.3809,0.3563
ChIJ256TDAYZ6zkRymzRAf7BNjY,De Coffee First,27.6719822,85.32253229999999,Patan durbar square,2807,0.6421,0.4395,0.3691,0.4907
ChIJ3UIbj-QZ6zkR6R3_pdIIe8Y,The Heritage Cafe,27.6757753,85.32054839999999,Patan durbar square,2138,0.49,0.4134,0.3699,0.3738
ChIJf2ucz5IZ6zkRW58Sv8Nzs_c,ga: baha cafe,27.674134,85.32149,Patan durbar square,2489,0.5482,0.4082,0.3578,0.4351
ChIJefZ01ncZ6zkRIAR6_A_E_hE,Magic Cups cafe,27.6762044,85.3202888,Patan durbar square,2029,0.4869,0.4154,0.4006,0.3547
ChIJIf-ESgAZ6zkRrmuxSe_WhvU,Cafe Windowpane,27.676772,85.3212171,Patan durbar square,1986,0.4534,0.4139,0.384,0.3472
ChIJHeokg8UZ6zkRRlkovRwqUtY,Coffee Tea & Me,27.6742031,85.3252369,Patan durbar square,2831,0.4124,0.3617,0.3723,0.4949
ChIJtZYLEQAZ6zkRuXnN5prKxqE,Sinpa Café,27.6685178,85.3311914,Patan durbar square,2477,0.2981,0.4437,0.497,0.433
ChIJtWE3eAAZ6zkRR6Jzq99FgyE,Chahal Pahal Cafe,27.6761211,85.3267401,Patan durbar square,2424,0.3601,0.3669,0.4066,0.4238
ChIJYUC8CQAZ6zkRbYuHYq6ZNGo,Beans Of Life Cafe,27.6717754,85.31229019999999,Patan durbar square,1680,0.3061,0.4307,0.4253,0.2937
ChIJrfM3jvEZ6zkR07uHYs9eghU,Beyond The Clouds Cafe,27.670234800000003,85.3118473,Patan durbar square,1734,0.2461,0.4119,0.4631,0.3031
ChIJfUosDiEZ6zkREl15HXsJl7o,"Nutopia Craft, Tea and Coffee shop",27.674921,85.32549209999999,Patan durbar square,2786,0.3866,0.3743,0.3785,0.4871
ChIJkxroJDIZ6zkRYZQXzYoBA7c,Life Story Cafe,27.6756763,85.3266678,Patan durbar square,2497,0.3548,0.368,0.4,0.4365
ChIJgQk-cMUZ6zkROrghEpUva6Q,Dani's Handmade Coffee,27.6728267,85.32456119999999,Patan durbar square,2937,0.5321,0.4038,0.3763,0.5135
ChIJUfuJHJoZ6zkRJhuLzCR6Yw8,Ori’z Cafe,27.6726958,85.3293334,Patan durbar square,2629,0.3009,0.367,0.4291,0.4596
ChIJEy6vGAAZ6zkRVLmCM5YQjz8,Loben's Cafe,27.677326,85.32198609999999,Patan durbar square,2021,0.432,0.3995,0.3882,0.3533
ChIJt5p6p8wZ6zkR-uWDAdtcOIs,Cafe Hessed,27.675983,85.3143719,Patan durbar square,1459,0.4567,0.5126,0.372,0.2551
ChIJV-w45-0Z6zkR4FqDcYPbksk,Patan House Cafe,27.6712192,85.32646059999999,Patan durbar square,3203,0.4702,0.3678,0.3959,0.56
